| Kernel Combination                   |   Initialization Number | Epoch Number   |   Training Loss |
| Cosine_0 + Cosine_0 + RQ_0           |                       5 |                |       -152.794  |
| Cosine_0 + Cosine_0 * RQ_0           |                       5 |                |       -152.314  |
| Cosine_0 * Cosine_0 + RQ_0           |                       5 |                |       -151.515  |
| Cosine_0 * Cosine_0 * RQ_0           |                       5 |                |       -151.517  |
| Cosine_0 + Cosine_0 + Linear_0       |                       5 |                |       -151.517  |
| Cosine_0 + Cosine_0 * Linear_0       |                       5 |                |        -23.18   |
| Cosine_0 * Cosine_0 + Linear_0       |                       5 |                |       -151.515  |
| Cosine_0 * Cosine_0 * Linear_0       |                       5 |                |        -23.1159 |
| Cosine_0 + RQ_0 + RQ_0               |                       5 |                |       -151.517  |
| Cosine_0 + RQ_0 * RQ_0               |                       5 |                |       -151.517  |
| Cosine_0 * RQ_0 + RQ_0               |                       5 |                |       -151.517  |
| Cosine_0 * RQ_0 * RQ_0               |                       5 |                |       -151.517  |
| Cosine_0 + RQ_0 + Linear_0           |                       5 |                |       -151.517  |
| Cosine_0 + RQ_0 * Linear_0           |                       5 |                |       -134.016  |
| Cosine_0 * RQ_0 + Linear_0           |                       5 |                |       -151.517  |
| Cosine_0 * RQ_0 * Linear_0           |                       5 |                |       -133.143  |
| Cosine_0 + Linear_0 + Linear_0       |                       5 |                |       -151.517  |
| Cosine_0 + Linear_0 * Linear_0       |                       5 |                |         43.713  |
| Cosine_0 * Linear_0 + Linear_0       |                       5 |                |         45.658  |
| Cosine_0 * Linear_0 * Linear_0       |                       5 |                |         75.0168 |
| RQ_0 + RQ_0 + RQ_0                   |                       5 |                |       -130.158  |
| RQ_0 + RQ_0 * RQ_0                   |                       5 |                |       -130.158  |
| RQ_0 * RQ_0 * RQ_0                   |                       5 |                |       -130.158  |
| RQ_0 + RQ_0 + Linear_0               |                       5 |                |       -130.158  |
| RQ_0 + RQ_0 * Linear_0               |                       5 |                |       -131.791  |
| RQ_0 * RQ_0 + Linear_0               |                       5 |                |       -130.158  |
| RQ_0 * RQ_0 * Linear_0               |                       5 |                |       -131.791  |
| RQ_0 + Linear_0 + Linear_0           |                       5 |                |       -130.158  |
| RQ_0 + Linear_0 * Linear_0           |                       5 |                |       -131.791  |
| RQ_0 * Linear_0 + Linear_0           |                       5 |                |       -131.791  |
| RQ_0 * Linear_0 * Linear_0           |                       5 |                |        -83.3717 |
| Linear_0 + Linear_0 + Linear_0       |                       5 |                |        104.958  |
| Linear_0 + Linear_0 * Linear_0       |                       5 |                |        104.608  |
| Linear_0 * Linear_0 * Linear_0       |                       5 |                |        104.063  |

| Kernel Combination                              |   Initialization Number | Epoch Number   |   Training Loss |
|-------------------------------------------------|-------------------------|----------------|-----------------|
| Periodic_0 + Periodic_0 * Periodic_0 + Cosine_0 |                       5 |                |       -158.567  |
| Periodic_0 * Periodic_0 * Periodic_0 + Cosine_0 |                       5 |                |        -93.5831 |
| RBF_0 + Periodic_0 * Periodic_0 + Cosine_0      |                       5 |                |       -157.552  |
| Matern32_0 + Periodic_0 * Periodic_0 + Cosine_0 |                       5 |                |       -156.898  |
| Matern32_0 * Periodic_0 * Periodic_0 + Cosine_0 |                       5 |                |       -162.285  |
| Matern52_0 + Periodic_0 * Periodic_0 + Cosine_0 |                       5 |                |       -160.899  |
| Matern52_0 * Periodic_0 * Periodic_0 + Cosine_0 |                       5 |                |       -157.116  |
| Cosine_0 + Periodic_0 * Periodic_0 + Cosine_0   |                       5 |                |       -158.568  |
| Cosine_0 * Periodic_0 * Periodic_0 + Cosine_0   |                       5 |                |       -155.243  |
| RQ_0 + Periodic_0 * Periodic_0 + Cosine_0       |                       5 |                |       -158.283  |
| Linear_0 + Periodic_0 * Periodic_0 + Cosine_0   |                       5 |                |       -162.289  |
| Linear_0 * Periodic_0 * Periodic_0 + Cosine_0   |                       5 |                |        -42.5897 |

