| Kernel Combination                                                         |   Initialization Number |   Epoch Number |   Training Loss |
| periodic + periodic + periodic + periodic * periodic + periodic * RQ       |                       1 |            100 |         8.60376 |
| periodic + periodic + periodic + periodic * periodic + periodic * RQ       |                       1 |            200 |         5.23476 |
| periodic + periodic + periodic + periodic * periodic + periodic * RQ       |                       1 |            300 |         4.24778 |
| periodic + periodic + periodic + periodic * periodic + periodic * RQ       |                       1 |            400 |         3.69774 |
| periodic + periodic + periodic + periodic * periodic + periodic * RQ       |                       1 |            500 |         3.21107 |
| periodic + periodic + periodic + periodic * periodic * periodic + RQ       |                       1 |              0 |        53.111   |
| periodic + periodic + periodic + periodic * periodic * periodic + RQ       |                       1 |            100 |         9.06359 |
| periodic + periodic + periodic + periodic * periodic * periodic + RQ       |                       1 |            200 |         7.02235 |
| periodic + periodic + periodic + periodic * periodic * periodic + RQ       |                       1 |            300 |         6.06743 |
| periodic + periodic + periodic + periodic * periodic * periodic + RQ       |                       1 |            400 |         5.47858 |
| periodic + periodic + periodic + periodic * periodic * periodic + RQ       |                       1 |            500 |         5.06907 |
| periodic + periodic + periodic + periodic * periodic * periodic * RQ       |                       1 |              0 |        73.2306  |
| periodic + periodic + periodic + periodic * periodic * periodic * RQ       |                       1 |            100 |        10.0077  |
| periodic + periodic + periodic + periodic * periodic * periodic * RQ       |                       1 |            200 |         7.15656 |
| periodic + periodic + periodic + periodic * periodic * periodic * RQ       |                       1 |            300 |         5.84025 |
| periodic + periodic + periodic + periodic * periodic * periodic * RQ       |                       1 |            400 |         4.83629 |
| periodic + periodic + periodic + periodic * periodic * periodic * RQ       |                       1 |            500 |         4.24254 |
| periodic + periodic + periodic * periodic + periodic * periodic + RQ       |                       1 |              0 |        51.8897  |
| periodic + periodic + periodic * periodic + periodic * periodic + RQ       |                       1 |            100 |         8.91666 |
| periodic + periodic + periodic * periodic + periodic * periodic + RQ       |                       1 |            200 |         6.93113 |
| periodic + periodic + periodic * periodic + periodic * periodic + RQ       |                       1 |            300 |         5.99823 |
| periodic + periodic + periodic * periodic + periodic * periodic + RQ       |                       1 |            400 |         5.42157 |
| periodic + periodic + periodic * periodic + periodic * periodic + RQ       |                       1 |            500 |         5.01999 |
| periodic + periodic + periodic * periodic + periodic * periodic * RQ       |                       1 |              0 |        72.6157  |
| periodic + periodic + periodic * periodic + periodic * periodic * RQ       |                       1 |            100 |        10.86    |
| periodic + periodic + periodic * periodic + periodic * periodic * RQ       |                       1 |            200 |         8.33627 |
| periodic + periodic + periodic * periodic + periodic * periodic * RQ       |                       1 |            300 |         7.1432  |
| periodic + periodic + periodic * periodic + periodic * periodic * RQ       |                       1 |            400 |         6.40461 |
| periodic + periodic + periodic * periodic + periodic * periodic * RQ       |                       1 |            500 |         5.88996 |
| periodic + periodic + periodic * periodic * periodic + periodic * RQ       |                       1 |              0 |        57.5915  |
| periodic + periodic + periodic * periodic * periodic + periodic * RQ       |                       1 |            100 |         9.22447 |
| periodic + periodic + periodic * periodic * periodic + periodic * RQ       |                       1 |            200 |         6.76105 |
| periodic + periodic + periodic * periodic * periodic + periodic * RQ       |                       1 |            300 |         5.37036 |
| periodic + periodic + periodic * periodic * periodic + periodic * RQ       |                       1 |            400 |         4.54295 |
| periodic + periodic + periodic * periodic * periodic + periodic * RQ       |                       1 |            500 |         3.96333 |
| periodic + periodic + periodic * periodic * periodic * periodic + RQ       |                       1 |              0 |        61.2631  |
| periodic + periodic + periodic * periodic * periodic * periodic + RQ       |                       1 |            100 |        10.5117  |
| periodic + periodic + periodic * periodic * periodic * periodic + RQ       |                       1 |            200 |         8.05544 |
| periodic + periodic + periodic * periodic * periodic * periodic + RQ       |                       1 |            300 |         6.9034  |
| periodic + periodic + periodic * periodic * periodic * periodic + RQ       |                       1 |            400 |         6.1913  |
| periodic + periodic + periodic * periodic * periodic * periodic + RQ       |                       1 |            500 |         5.6952  |
| periodic + periodic + periodic * periodic * periodic * periodic * RQ       |                       1 |              0 |        89.0077  |
| periodic + periodic + periodic * periodic * periodic * periodic * RQ       |                       1 |            100 |        13.4463  |
| periodic + periodic + periodic * periodic * periodic * periodic * RQ       |                       1 |            200 |        10.1112  |
| periodic + periodic + periodic * periodic * periodic * periodic * RQ       |                       1 |            300 |         8.52059 |
| periodic + periodic + periodic * periodic * periodic * periodic * RQ       |                       1 |            400 |         7.51777 |
| periodic + periodic + periodic * periodic * periodic * periodic * RQ       |                       1 |            500 |         6.78115 |
| periodic + periodic * periodic + periodic * periodic + periodic * RQ       |                       1 |              0 |        57.1615  |
| periodic + periodic * periodic + periodic * periodic + periodic * RQ       |                       1 |            100 |        10.2183  |
| periodic + periodic * periodic + periodic * periodic + periodic * RQ       |                       1 |            200 |         7.84101 |
| periodic + periodic * periodic + periodic * periodic + periodic * RQ       |                       1 |            300 |         6.71537 |
| periodic + periodic * periodic + periodic * periodic + periodic * RQ       |                       1 |            400 |         6.01881 |
| periodic + periodic * periodic + periodic * periodic + periodic * RQ       |                       1 |            500 |         5.49853 |
| periodic + periodic * periodic + periodic * periodic * periodic + RQ       |                       1 |              0 |        62.3287  |
| periodic + periodic * periodic + periodic * periodic * periodic + RQ       |                       1 |            100 |        10.3772  |
| periodic + periodic * periodic + periodic * periodic * periodic + RQ       |                       1 |            200 |         7.89191 |
| periodic + periodic * periodic + periodic * periodic * periodic + RQ       |                       1 |            300 |         6.66978 |
| periodic + periodic * periodic + periodic * periodic * periodic + RQ       |                       1 |            400 |         5.90046 |
| periodic + periodic * periodic + periodic * periodic * periodic + RQ       |                       1 |            500 |         5.03302 |
| periodic + periodic * periodic + periodic * periodic * periodic * RQ       |                       1 |              0 |        89.7895  |
| periodic + periodic * periodic + periodic * periodic * periodic * RQ       |                       1 |            100 |        13.77    |
| periodic + periodic * periodic + periodic * periodic * periodic * RQ       |                       1 |            200 |        10.3783  |
| periodic + periodic * periodic + periodic * periodic * periodic * RQ       |                       1 |            300 |         8.77845 |
| periodic + periodic * periodic + periodic * periodic * periodic * RQ       |                       1 |            400 |         7.78862 |
| periodic + periodic * periodic + periodic * periodic * periodic * RQ       |                       1 |            500 |         7.09927 |
| periodic + periodic * periodic * periodic + periodic * periodic * RQ       |                       1 |              0 |        76.4914  |
| periodic + periodic * periodic * periodic + periodic * periodic * RQ       |                       1 |            100 |        12.9888  |
| periodic + periodic * periodic * periodic + periodic * periodic * RQ       |                       1 |            200 |         9.74001 |
| periodic + periodic * periodic * periodic + periodic * periodic * RQ       |                       1 |            300 |         8.17372 |
| periodic + periodic * periodic * periodic + periodic * periodic * RQ       |                       1 |            400 |         7.07004 |
| periodic + periodic * periodic * periodic + periodic * periodic * RQ       |                       1 |            500 |         6.24204 |
| periodic + periodic * periodic * periodic * periodic + periodic * RQ       |                       1 |              0 |        75.885   |
| periodic + periodic * periodic * periodic * periodic + periodic * RQ       |                       1 |            100 |        13.1693  |
| periodic + periodic * periodic * periodic * periodic + periodic * RQ       |                       1 |            200 |         9.94269 |
| periodic + periodic * periodic * periodic * periodic + periodic * RQ       |                       1 |            300 |         8.42309 |
| periodic + periodic * periodic * periodic * periodic + periodic * RQ       |                       1 |            400 |         7.4818  |
| periodic + periodic * periodic * periodic * periodic + periodic * RQ       |                       1 |            500 |         6.82561 |
| periodic + periodic * periodic * periodic * periodic * periodic + RQ       |                       1 |              0 |        79.9759  |
| periodic + periodic * periodic * periodic * periodic * periodic + RQ       |                       1 |            100 |        13.2286  |
| periodic + periodic * periodic * periodic * periodic * periodic + RQ       |                       1 |            200 |         9.96974 |
| periodic + periodic * periodic * periodic * periodic * periodic + RQ       |                       1 |            300 |         8.43843 |
| periodic + periodic * periodic * periodic * periodic * periodic + RQ       |                       1 |            400 |         7.49194 |
| periodic + periodic * periodic * periodic * periodic * periodic + RQ       |                       1 |            500 |         6.83307 |
| periodic + periodic * periodic * periodic * periodic * periodic * RQ       |                       1 |              0 |       123.259   |
| periodic + periodic * periodic * periodic * periodic * periodic * RQ       |                       1 |            100 |        19.0131  |
| periodic + periodic * periodic * periodic * periodic * periodic * RQ       |                       1 |            200 |        14.0807  |
| periodic + periodic * periodic * periodic * periodic * periodic * RQ       |                       1 |            300 |        11.7565  |
| periodic + periodic * periodic * periodic * periodic * periodic * RQ       |                       1 |            400 |        10.3177  |
| periodic + periodic * periodic * periodic * periodic * periodic * RQ       |                       1 |            500 |         9.31496 |
| periodic * periodic + periodic * periodic + periodic * periodic + RQ       |                       1 |              0 |        62.3438  |
| periodic * periodic + periodic * periodic + periodic * periodic + RQ       |                       1 |            100 |        10.3861  |
| periodic * periodic + periodic * periodic + periodic * periodic + RQ       |                       1 |            200 |         7.96935 |
| periodic * periodic + periodic * periodic + periodic * periodic + RQ       |                       1 |            300 |         6.83393 |
| periodic * periodic + periodic * periodic + periodic * periodic + RQ       |                       1 |            400 |         6.13195 |
| periodic * periodic + periodic * periodic + periodic * periodic + RQ       |                       1 |            500 |         5.64301 |
| periodic * periodic + periodic * periodic + periodic * periodic * RQ       |                       1 |              0 |        87.9928  |
| periodic * periodic + periodic * periodic + periodic * periodic * RQ       |                       1 |            100 |        13.3571  |
| periodic * periodic + periodic * periodic + periodic * periodic * RQ       |                       1 |            200 |        10.0828  |
| periodic * periodic + periodic * periodic + periodic * periodic * RQ       |                       1 |            300 |         8.5345  |
| periodic * periodic + periodic * periodic + periodic * periodic * RQ       |                       1 |            400 |         7.57306 |
| periodic * periodic + periodic * periodic + periodic * periodic * RQ       |                       1 |            500 |         6.9007  |
| periodic * periodic + periodic * periodic * periodic + periodic * RQ       |                       1 |              0 |        74.6874  |
| periodic * periodic + periodic * periodic * periodic + periodic * RQ       |                       1 |            100 |        12.8726  |
| periodic * periodic + periodic * periodic * periodic + periodic * RQ       |                       1 |            200 |         9.72981 |
| periodic * periodic + periodic * periodic * periodic + periodic * RQ       |                       1 |            300 |         8.24786 |
| periodic * periodic + periodic * periodic * periodic + periodic * RQ       |                       1 |            400 |         7.32769 |
| periodic * periodic + periodic * periodic * periodic + periodic * RQ       |                       1 |            500 |         6.68425 |
| periodic * periodic + periodic * periodic * periodic * periodic + RQ       |                       1 |              0 |        78.3836  |
| periodic * periodic + periodic * periodic * periodic * periodic + RQ       |                       1 |            100 |        12.9745  |
| periodic * periodic + periodic * periodic * periodic * periodic + RQ       |                       1 |            200 |         9.7809  |
| periodic * periodic + periodic * periodic * periodic * periodic + RQ       |                       1 |            300 |         8.27474 |
| periodic * periodic + periodic * periodic * periodic * periodic + RQ       |                       1 |            400 |         7.33904 |
| periodic * periodic + periodic * periodic * periodic * periodic + RQ       |                       1 |            500 |         6.68352 |
| periodic * periodic + periodic * periodic * periodic * periodic * RQ       |                       1 |              0 |       120.956   |
| periodic * periodic + periodic * periodic * periodic * periodic * RQ       |                       1 |            100 |        18.6515  |
| periodic * periodic + periodic * periodic * periodic * periodic * RQ       |                       1 |            200 |        13.8222  |
| periodic * periodic + periodic * periodic * periodic * periodic * RQ       |                       1 |            300 |        11.5425  |
| periodic * periodic + periodic * periodic * periodic * periodic * RQ       |                       1 |            400 |        10.1281  |
| periodic * periodic + periodic * periodic * periodic * periodic * RQ       |                       1 |            500 |         9.14023 |
| periodic * periodic * periodic + periodic * periodic * periodic + RQ       |                       1 |              0 |        78.1464  |
| periodic * periodic * periodic + periodic * periodic * periodic + RQ       |                       1 |            100 |        12.9478  |
| periodic * periodic * periodic + periodic * periodic * periodic + RQ       |                       1 |            200 |         9.78572 |
| periodic * periodic * periodic + periodic * periodic * periodic + RQ       |                       1 |            300 |         8.29827 |
| periodic * periodic * periodic + periodic * periodic * periodic + RQ       |                       1 |            400 |         7.37742 |
| periodic * periodic * periodic + periodic * periodic * periodic + RQ       |                       1 |            500 |         6.73541 |
| periodic * periodic * periodic + periodic * periodic * periodic * RQ       |                       1 |              0 |       120.633   |
| periodic * periodic * periodic + periodic * periodic * periodic * RQ       |                       1 |            100 |        18.5943  |
| periodic * periodic * periodic + periodic * periodic * periodic * RQ       |                       1 |            200 |        13.7938  |
| periodic * periodic * periodic + periodic * periodic * periodic * RQ       |                       1 |            300 |        11.5314  |
| periodic * periodic * periodic + periodic * periodic * periodic * RQ       |                       1 |            400 |        10.1304  |
| periodic * periodic * periodic + periodic * periodic * periodic * RQ       |                       1 |            500 |         9.15356 |
| periodic * periodic * periodic * periodic + periodic * periodic * RQ       |                       1 |              0 |       109.573   |
| periodic * periodic * periodic * periodic + periodic * periodic * RQ       |                       1 |            100 |        18.1532  |
| periodic * periodic * periodic * periodic + periodic * periodic * RQ       |                       1 |            200 |        13.4789  |
| periodic * periodic * periodic * periodic + periodic * periodic * RQ       |                       1 |            300 |        11.2774  |
| periodic * periodic * periodic * periodic + periodic * periodic * RQ       |                       1 |            400 |         9.91314 |
| periodic * periodic * periodic * periodic + periodic * periodic * RQ       |                       1 |            500 |         8.96117 |
| periodic * periodic * periodic * periodic * periodic + periodic * RQ       |                       1 |              0 |       109.014   |
| periodic * periodic * periodic * periodic * periodic + periodic * RQ       |                       1 |            100 |        18.0904  |
| periodic * periodic * periodic * periodic * periodic + periodic * RQ       |                       1 |            200 |        13.4362  |
| periodic * periodic * periodic * periodic * periodic + periodic * RQ       |                       1 |            300 |        11.2427  |
| periodic * periodic * periodic * periodic * periodic + periodic * RQ       |                       1 |            400 |         9.88306 |
| periodic * periodic * periodic * periodic * periodic + periodic * RQ       |                       1 |            500 |         8.93435 |
| periodic * periodic * periodic * periodic * periodic * periodic + RQ       |                       1 |              0 |       110.804   |
| periodic * periodic * periodic * periodic * periodic * periodic + RQ       |                       1 |            100 |        18.1152  |
| periodic * periodic * periodic * periodic * periodic * periodic + RQ       |                       1 |            200 |        13.4451  |
| periodic * periodic * periodic * periodic * periodic * periodic + RQ       |                       1 |            300 |        11.2457  |
| periodic * periodic * periodic * periodic * periodic * periodic + RQ       |                       1 |            400 |         9.88339 |
| periodic * periodic * periodic * periodic * periodic * periodic + RQ       |                       1 |            500 |         8.93317 |
| periodic * periodic * periodic * periodic * periodic * periodic * RQ       |                       1 |              0 |       222.072   |
| periodic * periodic * periodic * periodic * periodic * periodic * RQ       |                       1 |            100 |        34.2664  |
| periodic * periodic * periodic * periodic * periodic * periodic * RQ       |                       1 |            200 |        24.8816  |
| periodic * periodic * periodic * periodic * periodic * periodic * RQ       |                       1 |            300 |        20.4579  |
| periodic * periodic * periodic * periodic * periodic * periodic * RQ       |                       1 |            400 |        17.719   |
| periodic * periodic * periodic * periodic * periodic * periodic * RQ       |                       1 |            500 |        15.8101  |
| periodic + periodic + periodic + periodic + periodic + periodic + SE       |                       1 |              0 |        70.5536  |
| periodic + periodic + periodic + periodic + periodic + periodic + SE       |                       1 |            100 |         8.91739 |
| periodic + periodic + periodic + periodic + periodic + periodic + SE       |                       1 |            200 |         6.81857 |
| periodic + periodic + periodic + periodic + periodic + periodic + SE       |                       1 |            300 |         5.8606  |
| periodic + periodic + periodic + periodic + periodic + periodic + SE       |                       1 |            400 |         5.28342 |
| periodic + periodic + periodic + periodic + periodic + periodic + SE       |                       1 |            500 |         4.88907 |
| periodic + periodic + periodic + periodic + periodic + periodic * SE       |                       1 |              0 |       112.289   |
| periodic + periodic + periodic + periodic + periodic + periodic * SE       |                       1 |            100 |        14.22    |
| periodic + periodic + periodic + periodic + periodic + periodic * SE       |                       1 |            200 |        10.1446  |
| periodic + periodic + periodic + periodic + periodic + periodic * SE       |                       1 |            300 |         8.17707 |
| periodic + periodic + periodic + periodic + periodic + periodic * SE       |                       1 |            400 |         7.01418 |
| periodic + periodic + periodic + periodic + periodic + periodic * SE       |                       1 |            500 |         6.23616 |
| periodic + periodic + periodic + periodic + periodic * periodic + SE       |                       1 |              0 |        41.6397  |
| periodic + periodic + periodic + periodic + periodic * periodic + SE       |                       1 |            100 |         7.21203 |
| periodic + periodic + periodic + periodic + periodic * periodic + SE       |                       1 |            200 |         5.4217  |
| periodic + periodic + periodic + periodic + periodic * periodic + SE       |                       1 |            300 |         4.61224 |
| periodic + periodic + periodic + periodic + periodic * periodic + SE       |                       1 |            400 |         4.07719 |
| periodic + periodic + periodic + periodic + periodic * periodic + SE       |                       1 |            500 |         3.71526 |
| periodic + periodic + periodic + periodic + periodic * periodic * SE       |                       1 |              0 |        82.6138  |
| periodic + periodic + periodic + periodic + periodic * periodic * SE       |                       1 |            100 |        12.6921  |
| periodic + periodic + periodic + periodic + periodic * periodic * SE       |                       1 |            200 |         9.30657 |
| periodic + periodic + periodic + periodic + periodic * periodic * SE       |                       1 |            300 |         7.61807 |
| periodic + periodic + periodic + periodic + periodic * periodic * SE       |                       1 |            400 |         6.53557 |
| periodic + periodic + periodic + periodic + periodic * periodic * SE       |                       1 |            500 |         5.81639 |
| periodic + periodic + periodic + periodic * periodic + periodic * SE       |                       1 |              0 |        67.1332  |
| periodic + periodic + periodic + periodic * periodic + periodic * SE       |                       1 |            100 |        11.5309  |
| periodic + periodic + periodic + periodic * periodic + periodic * SE       |                       1 |            200 |         8.57057 |
| periodic + periodic + periodic + periodic * periodic + periodic * SE       |                       1 |            300 |         6.9866  |
