| Kernel Combination   |   Initialization Number |   Epoch Number |   Training Loss |
| RQ + SE * RQ + RQ             |                       1 |              0 |        68.3584  |
| RQ + SE * RQ + RQ             |                       1 |            100 |        11.4898  |
| RQ + SE * RQ + RQ             |                       1 |            200 |         8.71222 |
| RQ + SE * RQ + RQ             |                       1 |            300 |         7.42075 |
| RQ + SE * RQ + RQ             |                       1 |            400 |         6.61565 |
| RQ + SE * RQ + RQ             |                       1 |            500 |         6.04853 |
| RQ * SE * RQ + RQ             |                       1 |              0 |       151.163   |
| RQ * SE * RQ + RQ             |                       1 |            100 |        22.5471  |
| RQ * SE * RQ + RQ             |                       1 |            200 |        16.1273  |
| RQ * SE * RQ + RQ             |                       1 |            300 |        13.1867  |
| RQ * SE * RQ + RQ             |                       1 |            400 |        11.4133  |
| RQ * SE * RQ + RQ             |                       1 |            500 |        10.2044  |
| SE + SE + RQ + RQ             |                       1 |              0 |        98.9031  |
| SE + SE + RQ + RQ             |                       1 |            100 |        13.8379  |
| SE + SE + RQ + RQ             |                       1 |            200 |        10.1218  |
| SE + SE + RQ + RQ             |                       1 |            300 |         8.44998 |
| SE + SE + RQ + RQ             |                       1 |            400 |         7.45828 |
| SE + SE + RQ + RQ             |                       1 |            500 |         6.78173 |
| SE + SE * RQ + RQ             |                       1 |              0 |       105.342   |
| SE + SE * RQ + RQ             |                       1 |            100 |        15.3249  |
| SE + SE * RQ + RQ             |                       1 |            200 |        11.1638  |
| SE + SE * RQ + RQ             |                       1 |            300 |         9.21545 |
| SE + SE * RQ + RQ             |                       1 |            400 |         8.01996 |
| SE + SE * RQ + RQ             |                       1 |            500 |         7.20262 |
| SE * SE + RQ + RQ             |                       1 |              0 |        80.9378  |
| SE * SE + RQ + RQ             |                       1 |            100 |        13.4685  |
| SE * SE + RQ + RQ             |                       1 |            200 |        10.157   |
| SE * SE + RQ + RQ             |                       1 |            300 |         8.59584 |
| SE * SE + RQ + RQ             |                       1 |            400 |         7.62245 |
| SE * SE + RQ + RQ             |                       1 |            500 |         6.93545 |
| SE * SE * RQ + RQ             |                       1 |              0 |       147.28    |
| SE * SE * RQ + RQ             |                       1 |            100 |        22.397   |
| SE * SE * RQ + RQ             |                       1 |            200 |        16.1287  |
| SE * SE * RQ + RQ             |                       1 |            300 |        13.2175  |
| SE * SE * RQ + RQ             |                       1 |            400 |        11.446   |
| SE * SE * RQ + RQ             |                       1 |            500 |        10.2317  |

| Kernel Combination                 |   Initialization Number |   Epoch Number |   Training Loss |
|------------------------------------|-------------------------|----------------|-----------------|
| periodic + periodic + SE * RQ + RQ |                       1 |              0 |        44.2884  |
| periodic + periodic + SE * RQ + RQ |                       1 |            100 |         8.67786 |
| periodic + periodic + SE * RQ + RQ |                       1 |            200 |         6.76995 |
| periodic + periodic + SE * RQ + RQ |                       1 |            300 |         5.87396 |
| periodic + periodic + SE * RQ + RQ |                       1 |            400 |         5.31968 |
| periodic + periodic + SE * RQ + RQ |                       1 |            500 |         4.93356 |
| periodic * periodic + SE * RQ + RQ |                       1 |              0 |        58.1675  |
| periodic * periodic + SE * RQ + RQ |                       1 |            100 |         9.26297 |
| periodic * periodic + SE * RQ + RQ |                       1 |            200 |         6.59199 |
| periodic * periodic + SE * RQ + RQ |                       1 |            300 |         5.26092 |
| periodic * periodic + SE * RQ + RQ |                       1 |            400 |         4.42331 |
| periodic * periodic + SE * RQ + RQ |                       1 |            500 |         3.86157 |
| RQ + periodic + SE * RQ + RQ       |                       1 |              0 |        44.3516  |
