| Kernel Combination                   |   Initialization Number | Epoch Number   |   Training Loss |
| RBF_0 * Matern52_0 * Matern52_0      |                       5 |                |        129.154  |
| RBF_0 + Matern52_0 + Cosine_0        |                       5 |                |        126.039  |
| RBF_0 + Matern52_0 * Cosine_0        |                       5 |                |        126.786  |
| RBF_0 * Matern52_0 + Cosine_0        |                       5 |                |        129.066  |
| RBF_0 * Matern52_0 * Cosine_0        |                       5 |                |        129.154  |
| RBF_0 + Matern52_0 + RQ_0            |                       5 |                |        126.531  |
| RBF_0 + Matern52_0 * RQ_0            |                       5 |                |        126.819  |
| RBF_0 * Matern52_0 + RQ_0            |                       5 |                |        126.815  |
| RBF_0 * Matern52_0 * RQ_0            |                       5 |                |        128.122  |
| RBF_0 + Matern52_0 + Linear_0        |                       5 |                |        125.123  |
| RBF_0 + Matern52_0 * Linear_0        |                       5 |                |         79.6001 |
| RBF_0 * Matern52_0 + Linear_0        |                       5 |                |        126.051  |
| RBF_0 * Matern52_0 * Linear_0        |                       5 |                |         83.7269 |
| RBF_0 + Cosine_0 + Cosine_0          |                       5 |                |        130.914  |
| RBF_0 + Cosine_0 * Cosine_0          |                       5 |                |        131.875  |
| RBF_0 * Cosine_0 + Cosine_0          |                       5 |                |        131.634  |
| RBF_0 * Cosine_0 * Cosine_0          |                       5 |                |        135.703  |
| RBF_0 + Cosine_0 + RQ_0              |                       5 |                |        128.12   |
| RBF_0 + Cosine_0 * RQ_0              |                       5 |                |        120.526  |
| RBF_0 * Cosine_0 + RQ_0              |                       5 |                |        120.067  |
| RBF_0 * Cosine_0 * RQ_0              |                       5 |                |        127.354  |
| RBF_0 + Cosine_0 + Linear_0          |                       5 |                |        128.01   |
| RBF_0 + Cosine_0 * Linear_0          |                       5 |                |         83.2005 |
| RBF_0 * Cosine_0 + Linear_0          |                       5 |                |        130.856  |
| RBF_0 * Cosine_0 * Linear_0          |                       5 |                |         88.7148 |
| RBF_0 + RQ_0 + RQ_0                  |                       5 |                |        126.478  |
| RBF_0 + RQ_0 * RQ_0                  |                       5 |                |        127.464  |
| RBF_0 * RQ_0 + RQ_0                  |                       5 |                |        126.331  |
| RBF_0 * RQ_0 * RQ_0                  |                       5 |                |        127.828  |
| RBF_0 + RQ_0 + Linear_0              |                       5 |                |        127.581  |
| RBF_0 + RQ_0 * Linear_0              |                       5 |                |         77.9067 |
| RBF_0 * RQ_0 + Linear_0              |                       5 |                |        125.413  |
| RBF_0 * RQ_0 * Linear_0              |                       5 |                |         80.1434 |
| RBF_0 + Linear_0 + Linear_0          |                       5 |                |        130.856  |
| RBF_0 + Linear_0 * Linear_0          |                       5 |                |         88.3214 |
| RBF_0 * Linear_0 + Linear_0          |                       5 |                |         83.7875 |
| RBF_0 * Linear_0 * Linear_0          |                       5 |                |        126.252  |
| Matern32_0 + Matern32_0 + Matern32_0 |                       5 |                |        130.879  |
| Matern32_0 + Matern32_0 * Matern32_0 |                       5 |                |        131.285  |
| Matern32_0 * Matern32_0 * Matern32_0 |                       5 |                |        131.188  |
| Matern32_0 + Matern32_0 + Matern52_0 |                       5 |                |        126.884  |
| Matern32_0 + Matern32_0 * Matern52_0 |                       5 |                |        129.154  |
| Matern32_0 * Matern32_0 + Matern52_0 |                       5 |                |        126.873  |
| Matern32_0 * Matern32_0 * Matern52_0 |                       5 |                |        129.154  |
| Matern32_0 + Matern32_0 + Cosine_0   |                       5 |                |        130.692  |
| Matern32_0 + Matern32_0 * Cosine_0   |                       5 |                |        130.695  |
| Matern32_0 * Matern32_0 + Cosine_0   |                       5 |                |        131.052  |
| Matern32_0 * Matern32_0 * Cosine_0   |                       5 |                |        131.245  |
| Matern32_0 + Matern32_0 + RQ_0       |                       5 |                |        127.141  |
| Matern32_0 + Matern32_0 * RQ_0       |                       5 |                |        128.137  |
| Matern32_0 * Matern32_0 + RQ_0       |                       5 |                |        128.12   |
| Matern32_0 * Matern32_0 * RQ_0       |                       5 |                |        131.254  |
| Matern32_0 + Matern32_0 + Linear_0   |                       5 |                |        129.738  |
| Matern32_0 + Matern32_0 * Linear_0   |                       5 |                |         77.8172 |
| Matern32_0 * Matern32_0 + Linear_0   |                       5 |                |        128.777  |
| Matern32_0 * Matern32_0 * Linear_0   |                       5 |                |         80.7281 |
| Matern32_0 + Matern52_0 + Matern52_0 |                       5 |                |        126.846  |
| Matern32_0 + Matern52_0 * Matern52_0 |                       5 |                |        128.39   |
| Matern32_0 * Matern52_0 + Matern52_0 |                       5 |                |        126.841  |
| Matern32_0 * Matern52_0 * Matern52_0 |                       5 |                |        129.154  |
| Matern32_0 + Matern52_0 + Cosine_0   |                       5 |                |        126.845  |
| Matern32_0 + Matern52_0 * Cosine_0   |                       5 |                |        126.77   |
| Matern32_0 * Matern52_0 + Cosine_0   |                       5 |                |        126.959  |
| Matern32_0 * Matern52_0 * Cosine_0   |                       5 |                |        129.154  |
| Matern32_0 + Matern52_0 + RQ_0       |                       5 |                |        126.095  |
| Matern32_0 + Matern52_0 * RQ_0       |                       5 |                |        126.819  |
| Matern32_0 * Matern52_0 + RQ_0       |                       5 |                |        126.821  |
| Matern32_0 * Matern52_0 * RQ_0       |                       5 |                |        127.963  |
| Matern32_0 + Matern52_0 + Linear_0   |                       5 |                |        125.8    |
| Matern32_0 + Matern52_0 * Linear_0   |                       5 |                |         77.7982 |
| Matern32_0 * Matern52_0 + Linear_0   |                       5 |                |        126.051  |
| Matern32_0 * Matern52_0 * Linear_0   |                       5 |                |         80.7281 |
| Matern32_0 + Cosine_0 + Cosine_0     |                       5 |                |        129.284  |
| Matern32_0 + Cosine_0 * Cosine_0     |                       5 |                |        130.774  |
| Matern32_0 * Cosine_0 + Cosine_0     |                       5 |                |        128.854  |
| Matern32_0 * Cosine_0 * Cosine_0     |                       5 |                |        131.299  |
| Matern32_0 + Cosine_0 + RQ_0         |                       5 |                |        126.94   |
| Matern32_0 + Cosine_0 * RQ_0         |                       5 |                |        125.457  |
| Matern32_0 * Cosine_0 + RQ_0         |                       5 |                |        128.266  |
| Matern32_0 * Cosine_0 * RQ_0         |                       5 |                |        128.438  |
| Matern32_0 + Cosine_0 + Linear_0     |                       5 |                |        126.695  |
| Matern32_0 + Cosine_0 * Linear_0     |                       5 |                |         77.7643 |
| Matern32_0 * Cosine_0 + Linear_0     |                       5 |                |        128.022  |
| Matern32_0 * Cosine_0 * Linear_0     |                       5 |                |         80.7281 |
| Matern32_0 + RQ_0 + RQ_0             |                       5 |                |        127.067  |
| Matern32_0 + RQ_0 * RQ_0             |                       5 |                |        126.695  |
| Matern32_0 * RQ_0 + RQ_0             |                       5 |                |        126.695  |
| Matern32_0 * RQ_0 * RQ_0             |                       5 |                |        127.543  |
| Matern32_0 + RQ_0 + Linear_0         |                       5 |                |        127.581  |
| Matern32_0 + RQ_0 * Linear_0         |                       5 |                |         77.7812 |
| Matern32_0 * RQ_0 + Linear_0         |                       5 |                |        126.149  |
| Matern32_0 * RQ_0 * Linear_0         |                       5 |                |         80.7281 |
| Matern32_0 + Linear_0 + Linear_0     |                       5 |                |        129.84   |
| Matern32_0 + Linear_0 * Linear_0     |                       5 |                |         80.5839 |
| Matern32_0 * Linear_0 + Linear_0     |                       5 |                |         77.9729 |
| Matern32_0 * Linear_0 * Linear_0     |                       5 |                |        126.166  |
| Matern52_0 + Matern52_0 + Matern52_0 |                       5 |                |        126.845  |
| Matern52_0 + Matern52_0 * Matern52_0 |                       5 |                |        126.834  |
| Matern52_0 * Matern52_0 * Matern52_0 |                       5 |                |        129.154  |
| Matern52_0 + Matern52_0 + Cosine_0   |                       5 |                |        126.006  |
