| Kernel Combination      |   Initialization Number | Epoch Number   |   Training Loss |
| RBF_0 * Linear_0 + Matern32_0 * Linear_0        |                       5 |                |         77.7811 |
| RBF_0 * Linear_0 * Matern32_0 * Linear_0        |                       5 |                |        125.981  |
| Matern32_0 + Matern32_0 + Matern32_0 * Linear_0 |                       5 |                |         80.7281 |
| Matern32_0 + Matern32_0 * Matern32_0 * Linear_0 |                       5 |                |         77.8101 |
| Matern32_0 * Matern32_0 + Matern32_0 * Linear_0 |                       5 |                |         80.7281 |
| Matern32_0 * Matern32_0 * Matern32_0 * Linear_0 |                       5 |                |         80.7281 |
| Matern32_0 + Matern52_0 + Matern32_0 * Linear_0 |                       5 |                |         80.7281 |
| Matern32_0 + Matern52_0 * Matern32_0 * Linear_0 |                       5 |                |         79.64   |
| Matern32_0 * Matern52_0 + Matern32_0 * Linear_0 |                       5 |                |         80.7281 |
| Matern32_0 * Matern52_0 * Matern32_0 * Linear_0 |                       5 |                |         80.7281 |
| Matern32_0 + Cosine_0 + Matern32_0 * Linear_0   |                       5 |                |         80.7281 |
| Matern32_0 + Cosine_0 * Matern32_0 * Linear_0   |                       5 |                |         77.7821 |
| Matern32_0 * Cosine_0 + Matern32_0 * Linear_0   |                       5 |                |         80.7281 |
| Matern32_0 * Cosine_0 * Matern32_0 * Linear_0   |                       5 |                |         80.7281 |
| Matern32_0 + RQ_0 + Matern32_0 * Linear_0       |                       5 |                |         80.7281 |
| Matern32_0 + RQ_0 * Matern32_0 * Linear_0       |                       5 |                |         77.8172 |
| Matern32_0 * RQ_0 + Matern32_0 * Linear_0       |                       5 |                |         80.7281 |
| Matern32_0 * RQ_0 * Matern32_0 * Linear_0       |                       5 |                |         80.7281 |
| Matern32_0 + Linear_0 + Matern32_0 * Linear_0   |                       5 |                |         77.9729 |
| Matern32_0 + Linear_0 * Matern32_0 * Linear_0   |                       5 |                |         79.3566 |
| Matern32_0 * Linear_0 + Matern32_0 * Linear_0   |                       5 |                |         77.8172 |
| Matern32_0 * Linear_0 * Matern32_0 * Linear_0   |                       5 |                |        125.977  |
| Matern52_0 + Matern52_0 + Matern32_0 * Linear_0 |                       5 |                |         80.7281 |
| Matern52_0 + Matern52_0 * Matern32_0 * Linear_0 |                       5 |                |         79.9293 |
| Matern52_0 * Matern52_0 + Matern32_0 * Linear_0 |                       5 |                |         80.7281 |
| Matern52_0 * Matern52_0 * Matern32_0 * Linear_0 |                       5 |                |         80.7281 |
| Matern52_0 + Cosine_0 + Matern32_0 * Linear_0   |                       5 |                |         80.5487 |
| Matern52_0 + Cosine_0 * Matern32_0 * Linear_0   |                       5 |                |         79.6491 |
| Matern52_0 * Cosine_0 + Matern32_0 * Linear_0   |                       5 |                |         80.7281 |
| Matern52_0 * Cosine_0 * Matern32_0 * Linear_0   |                       5 |                |         80.7281 |
| Matern52_0 + RQ_0 + Matern32_0 * Linear_0       |                       5 |                |         80.7281 |
| Matern52_0 + RQ_0 * Matern32_0 * Linear_0       |                       5 |                |         77.4488 |
| Matern52_0 * RQ_0 + Matern32_0 * Linear_0       |                       5 |                |         80.7281 |
| Matern52_0 * RQ_0 * Matern32_0 * Linear_0       |                       5 |                |         79.9309 |
| Matern52_0 + Linear_0 + Matern32_0 * Linear_0   |                       5 |                |         77.9729 |
| Matern52_0 + Linear_0 * Matern32_0 * Linear_0   |                       5 |                |         80.1013 |
| Matern52_0 * Linear_0 + Matern32_0 * Linear_0   |                       5 |                |         77.7982 |
| Matern52_0 * Linear_0 * Matern32_0 * Linear_0   |                       5 |                |        125.787  |
| Cosine_0 + Cosine_0 + Matern32_0 * Linear_0     |                       5 |                |         80.7281 |
| Cosine_0 + Cosine_0 * Matern32_0 * Linear_0     |                       5 |                |         80.7281 |
| Cosine_0 * Cosine_0 + Matern32_0 * Linear_0     |                       5 |                |         80.7281 |
| Cosine_0 * Cosine_0 * Matern32_0 * Linear_0     |                       5 |                |         80.7281 |
| Cosine_0 + RQ_0 + Matern32_0 * Linear_0         |                       5 |                |         80.7281 |
| Cosine_0 + RQ_0 * Matern32_0 * Linear_0         |                       5 |                |         80.0745 |
| Cosine_0 * RQ_0 + Matern32_0 * Linear_0         |                       5 |                |         80.7281 |
| Cosine_0 * RQ_0 * Matern32_0 * Linear_0         |                       5 |                |         80.7281 |
| Cosine_0 + Linear_0 + Matern32_0 * Linear_0     |                       5 |                |         77.9729 |
| Cosine_0 + Linear_0 * Matern32_0 * Linear_0     |                       5 |                |         80.1013 |
| Cosine_0 * Linear_0 + Matern32_0 * Linear_0     |                       5 |                |         77.7643 |
| Cosine_0 * Linear_0 * Matern32_0 * Linear_0     |                       5 |                |        126.068  |
| RQ_0 + RQ_0 + Matern32_0 * Linear_0             |                       5 |                |         80.7281 |
| RQ_0 + RQ_0 * Matern32_0 * Linear_0             |                       5 |                |         77.6165 |
| RQ_0 * RQ_0 + Matern32_0 * Linear_0             |                       5 |                |         80.7281 |
| RQ_0 * RQ_0 * Matern32_0 * Linear_0             |                       5 |                |         79.9381 |
| RQ_0 + Linear_0 + Matern32_0 * Linear_0         |                       5 |                |         77.9729 |
| RQ_0 + Linear_0 * Matern32_0 * Linear_0         |                       5 |                |         80.1013 |
| RQ_0 * Linear_0 + Matern32_0 * Linear_0         |                       5 |                |         77.7812 |
| RQ_0 * Linear_0 * Matern32_0 * Linear_0         |                       5 |                |        125.419  |
| Linear_0 + Linear_0 + Matern32_0 * Linear_0     |                       5 |                |         77.9729 |
| Linear_0 + Linear_0 * Matern32_0 * Linear_0     |                       5 |                |        126.166  |
| Linear_0 * Linear_0 + Matern32_0 * Linear_0     |                       5 |                |         80.5839 |
| Linear_0 * Linear_0 * Matern32_0 * Linear_0     |                       5 |                |        130.011  |

