| Kernel Combination      |   Initialization Number | Epoch Number   |   Training Loss |
| Cosine_0 * RQ_0 * Matern32_0 + Cosine_0         |                       5 |                |       -151.515  |
| Cosine_0 + Linear_0 + Matern32_0 + Cosine_0     |                       5 |                |       -151.517  |
| Cosine_0 + Linear_0 * Matern32_0 + Cosine_0     |                       5 |                |       -151.517  |
| Cosine_0 * Linear_0 + Matern32_0 + Cosine_0     |                       5 |                |       -154.052  |
| Cosine_0 * Linear_0 * Matern32_0 + Cosine_0     |                       5 |                |       -134.949  |
| RQ_0 + RQ_0 + Matern32_0 + Cosine_0             |                       5 |                |       -154.052  |
| RQ_0 + RQ_0 * Matern32_0 + Cosine_0             |                       5 |                |       -154.052  |
| RQ_0 * RQ_0 + Matern32_0 + Cosine_0             |                       5 |                |       -154.052  |
| RQ_0 * RQ_0 * Matern32_0 + Cosine_0             |                       5 |                |       -154.052  |
| RQ_0 + Linear_0 + Matern32_0 + Cosine_0         |                       5 |                |       -154.052  |
| RQ_0 + Linear_0 * Matern32_0 + Cosine_0         |                       5 |                |       -151.517  |
| RQ_0 * Linear_0 + Matern32_0 + Cosine_0         |                       5 |                |       -154.052  |
| RQ_0 * Linear_0 * Matern32_0 + Cosine_0         |                       5 |                |       -133.768  |
| Linear_0 + Linear_0 + Matern32_0 + Cosine_0     |                       5 |                |       -154.052  |
| Linear_0 + Linear_0 * Matern32_0 + Cosine_0     |                       5 |                |       -126.926  |
| Linear_0 * Linear_0 + Matern32_0 + Cosine_0     |                       5 |                |       -154.052  |
| Linear_0 * Linear_0 * Matern32_0 + Cosine_0     |                       5 |                |        -54.2466 |

