| Kernel Combination                   |   Initialization Number |   Epoch Number |   Training Loss |
| Periodic_0 * Periodic_0 + RQ_0       |                       1 |              0 |       108.326   |
| Periodic_0 * Periodic_0 + RQ_0       |                       1 |            100 |        17.9466  |
| Periodic_0 * Periodic_0 + RQ_0       |                       1 |            200 |        13.33    |
| Periodic_0 * Periodic_0 + RQ_0       |                       1 |            300 |        11.1555  |
| Periodic_0 * Periodic_0 + RQ_0       |                       1 |            400 |         9.80819 |
| Periodic_0 * Periodic_0 + RQ_0       |                       1 |            500 |         8.86829 |
| Periodic_0 * Periodic_0 * RQ_0       |                       1 |              0 |       217.965   |
| Periodic_0 * Periodic_0 * RQ_0       |                       1 |            100 |        33.8073  |
| Periodic_0 * Periodic_0 * RQ_0       |                       1 |            200 |        24.5597  |
| Periodic_0 * Periodic_0 * RQ_0       |                       1 |            300 |        20.1986  |
| Periodic_0 * Periodic_0 * RQ_0       |                       1 |            400 |        17.4995  |
| Periodic_0 * Periodic_0 * RQ_0       |                       1 |            500 |        15.6189  |
| Periodic_0 + Periodic_0 + Linear_0   |                       1 |              0 |       239.275   |
| Periodic_0 + Periodic_0 + Linear_0   |                       1 |            100 |        23.7525  |
| Periodic_0 + Periodic_0 + Linear_0   |                       1 |            200 |        17.0896  |
| Periodic_0 + Periodic_0 + Linear_0   |                       1 |            300 |        14.0416  |
| Periodic_0 + Periodic_0 + Linear_0   |                       1 |            400 |        12.2019  |
| Periodic_0 + Periodic_0 + Linear_0   |                       1 |            500 |        10.9445  |
| Periodic_0 + Periodic_0 * Linear_0   |                       1 |              0 |     78522.2     |
| Periodic_0 + Periodic_0 * Linear_0   |                       1 |            100 |      9995.6     |
| Periodic_0 + Periodic_0 * Linear_0   |                       1 |            200 |       960.287   |
| Periodic_0 + Periodic_0 * Linear_0   |                       1 |            300 |       673.826   |
| Periodic_0 + Periodic_0 * Linear_0   |                       1 |            400 |       559.723   |
| Periodic_0 + Periodic_0 * Linear_0   |                       1 |            500 |       489.883   |
| Periodic_0 * Periodic_0 + Linear_0   |                       1 |              0 |     40495.5     |
| Periodic_0 * Periodic_0 + Linear_0   |                       1 |            100 |       503.365   |
| Periodic_0 * Periodic_0 + Linear_0   |                       1 |            200 |       204.951   |
| Periodic_0 * Periodic_0 + Linear_0   |                       1 |            300 |       128.118   |
| Periodic_0 * Periodic_0 + Linear_0   |                       1 |            400 |        94.8791  |
| Periodic_0 * Periodic_0 + Linear_0   |                       1 |            500 |        77.1418  |
| Periodic_0 * Periodic_0 * Linear_0   |                       1 |              0 |     11738.1     |
| Periodic_0 * Periodic_0 * Linear_0   |                       1 |            100 |       613.073   |
| Periodic_0 * Periodic_0 * Linear_0   |                       1 |            200 |       422.884   |
| Periodic_0 * Periodic_0 * Linear_0   |                       1 |            300 |       338.057   |
| Periodic_0 * Periodic_0 * Linear_0   |                       1 |            400 |       285.912   |
| Periodic_0 * Periodic_0 * Linear_0   |                       1 |            500 |       249.837   |
| Periodic_0 + RBF_0 + RBF_0           |                       1 |              0 |       142.198   |
| Periodic_0 + RBF_0 + RBF_0           |                       1 |            100 |        17.3485  |
| Periodic_0 + RBF_0 + RBF_0           |                       1 |            200 |        12.5757  |
| Periodic_0 + RBF_0 + RBF_0           |                       1 |            300 |        10.3787  |
| Periodic_0 + RBF_0 + RBF_0           |                       1 |            400 |         9.16203 |
| Periodic_0 + RBF_0 + RBF_0           |                       1 |            500 |         8.36545 |
| Periodic_0 + RBF_0 * RBF_0           |                       1 |              0 |       134.871   |
| Periodic_0 + RBF_0 * RBF_0           |                       1 |            100 |        20.34    |
| Periodic_0 + RBF_0 * RBF_0           |                       1 |            200 |        15.0331  |
| Periodic_0 + RBF_0 * RBF_0           |                       1 |            300 |        12.5615  |
| Periodic_0 + RBF_0 * RBF_0           |                       1 |            400 |        11.0447  |
| Periodic_0 + RBF_0 * RBF_0           |                       1 |            500 |         9.99529 |
| Periodic_0 * RBF_0 + RBF_0           |                       1 |              0 |       120.591   |
| Periodic_0 * RBF_0 + RBF_0           |                       1 |            100 |        19.6293  |
| Periodic_0 * RBF_0 + RBF_0           |                       1 |            200 |        14.562   |
| Periodic_0 * RBF_0 + RBF_0           |                       1 |            300 |        12.1906  |
| Periodic_0 * RBF_0 + RBF_0           |                       1 |            400 |        10.7315  |
| Periodic_0 * RBF_0 + RBF_0           |                       1 |            500 |         9.72045 |
| Periodic_0 * RBF_0 * RBF_0           |                       1 |              0 |       229.26    |
| Periodic_0 * RBF_0 * RBF_0           |                       1 |            100 |        35.5729  |
| Periodic_0 * RBF_0 * RBF_0           |                       1 |            200 |        25.8245  |
| Periodic_0 * RBF_0 * RBF_0           |                       1 |            300 |        21.2439  |
| Periodic_0 * RBF_0 * RBF_0           |                       1 |            400 |        18.4179  |
| Periodic_0 * RBF_0 * RBF_0           |                       1 |            500 |        16.4558  |
| Periodic_0 + RBF_0 + Matern32_0      |                       1 |              0 |       154.441   |
| Periodic_0 + RBF_0 + Matern32_0      |                       1 |            100 |        16.5707  |
| Periodic_0 + RBF_0 + Matern32_0      |                       1 |            200 |        12.1876  |
| Periodic_0 + RBF_0 + Matern32_0      |                       1 |            300 |        10.1855  |
| Periodic_0 + RBF_0 + Matern32_0      |                       1 |            400 |         8.9714  |
| Periodic_0 + RBF_0 + Matern32_0      |                       1 |            500 |         8.13613 |
| Periodic_0 + RBF_0 * Matern32_0      |                       1 |              0 |       140.937   |
| Periodic_0 + RBF_0 * Matern32_0      |                       1 |            100 |        19.3686  |
| Periodic_0 + RBF_0 * Matern32_0      |                       1 |            200 |        14.3029  |
| Periodic_0 + RBF_0 * Matern32_0      |                       1 |            300 |        11.9283  |
| Periodic_0 + RBF_0 * Matern32_0      |                       1 |            400 |        10.4679  |
| Periodic_0 + RBF_0 * Matern32_0      |                       1 |            500 |         9.45505 |
| Periodic_0 * RBF_0 + Matern32_0      |                       1 |              0 |       108.988   |
| Periodic_0 * RBF_0 + Matern32_0      |                       1 |            100 |        17.9825  |
| Periodic_0 * RBF_0 + Matern32_0      |                       1 |            200 |        13.3604  |
| Periodic_0 * RBF_0 + Matern32_0      |                       1 |            300 |        11.178   |
| Periodic_0 * RBF_0 + Matern32_0      |                       1 |            400 |         9.82818 |
| Periodic_0 * RBF_0 + Matern32_0      |                       1 |            500 |         8.88813 |
| Periodic_0 * RBF_0 * Matern32_0      |                       1 |              0 |       217.65    |
| Periodic_0 * RBF_0 * Matern32_0      |                       1 |            100 |        33.7928  |
| Periodic_0 * RBF_0 * Matern32_0      |                       1 |            200 |        24.5186  |
| Periodic_0 * RBF_0 * Matern32_0      |                       1 |            300 |        20.1656  |
| Periodic_0 * RBF_0 * Matern32_0      |                       1 |            400 |        17.4787  |
| Periodic_0 * RBF_0 * Matern32_0      |                       1 |            500 |        15.6097  |
| Periodic_0 + RBF_0 + Matern52_0      |                       1 |              0 |       151.049   |
| Periodic_0 + RBF_0 + Matern52_0      |                       1 |            100 |        16.6425  |
| Periodic_0 + RBF_0 + Matern52_0      |                       1 |            200 |        12.2147  |
| Periodic_0 + RBF_0 + Matern52_0      |                       1 |            300 |        10.2044  |
| Periodic_0 + RBF_0 + Matern52_0      |                       1 |            400 |         8.98334 |
| Periodic_0 + RBF_0 + Matern52_0      |                       1 |            500 |         8.14232 |
| Periodic_0 + RBF_0 * Matern52_0      |                       1 |              0 |       150.989   |
| Periodic_0 + RBF_0 * Matern52_0      |                       1 |            100 |        19.6644  |
| Periodic_0 + RBF_0 * Matern52_0      |                       1 |            200 |        14.5298  |
| Periodic_0 + RBF_0 * Matern52_0      |                       1 |            300 |        12.1184  |
| Periodic_0 + RBF_0 * Matern52_0      |                       1 |            400 |        10.6348  |
| Periodic_0 + RBF_0 * Matern52_0      |                       1 |            500 |         9.60579 |
| Periodic_0 * RBF_0 + Matern52_0      |                       1 |              0 |       109.017   |
| Periodic_0 * RBF_0 + Matern52_0      |                       1 |            100 |        17.9816  |
| Periodic_0 * RBF_0 + Matern52_0      |                       1 |            200 |        13.3585  |
| Periodic_0 * RBF_0 + Matern52_0      |                       1 |            300 |        11.1764  |
| Periodic_0 * RBF_0 + Matern52_0      |                       1 |            400 |         9.82739 |
| Periodic_0 * RBF_0 + Matern52_0      |                       1 |            500 |         8.88778 |
| Periodic_0 * RBF_0 * Matern52_0      |                       1 |              0 |       217.502   |
| Periodic_0 * RBF_0 * Matern52_0      |                       1 |            100 |        33.7718  |
| Periodic_0 * RBF_0 * Matern52_0      |                       1 |            200 |        24.5075  |
| Periodic_0 * RBF_0 * Matern52_0      |                       1 |            300 |        20.159   |
| Periodic_0 * RBF_0 * Matern52_0      |                       1 |            400 |        17.4745  |
| Periodic_0 * RBF_0 * Matern52_0      |                       1 |            500 |        15.6069  |
| Periodic_0 + RBF_0 + Cosine_0        |                       1 |              0 |       205.665   |
| Periodic_0 + RBF_0 + Cosine_0        |                       1 |            100 |        21.7083  |
| Periodic_0 + RBF_0 + Cosine_0        |                       1 |            200 |        15.8668  |
| Periodic_0 + RBF_0 + Cosine_0        |                       1 |            300 |        13.1219  |
| Periodic_0 + RBF_0 + Cosine_0        |                       1 |            400 |        11.4413  |
| Periodic_0 + RBF_0 + Cosine_0        |                       1 |            500 |        10.2757  |
| Periodic_0 + RBF_0 * Cosine_0        |                       1 |              0 |      2611.82    |
| Periodic_0 + RBF_0 * Cosine_0        |                       1 |            100 |        67.9336  |
| Periodic_0 + RBF_0 * Cosine_0        |                       1 |            200 |        47.0368  |
| Periodic_0 + RBF_0 * Cosine_0        |                       1 |            300 |        38.126   |
| Periodic_0 + RBF_0 * Cosine_0        |                       1 |            400 |        32.532   |
| Periodic_0 + RBF_0 * Cosine_0        |                       1 |            500 |        28.6383  |
| Periodic_0 * RBF_0 + Cosine_0        |                       1 |              0 |       205.828   |
| Periodic_0 * RBF_0 + Cosine_0        |                       1 |            100 |        25.9138  |
| Periodic_0 * RBF_0 + Cosine_0        |                       1 |            200 |        18.5437  |
| Periodic_0 * RBF_0 + Cosine_0        |                       1 |            300 |        15.1726  |
| Periodic_0 * RBF_0 + Cosine_0        |                       1 |            400 |        13.1317  |
| Periodic_0 * RBF_0 + Cosine_0        |                       1 |            500 |        11.7332  |
| Periodic_0 * RBF_0 * Cosine_0        |                       1 |              0 |       349.433   |
| Periodic_0 * RBF_0 * Cosine_0        |                       1 |            100 |        39.2212  |
| Periodic_0 * RBF_0 * Cosine_0        |                       1 |            200 |        28.166   |
| Periodic_0 * RBF_0 * Cosine_0        |                       1 |            300 |        23.0336  |
| Periodic_0 * RBF_0 * Cosine_0        |                       1 |            400 |        19.8983  |
| Periodic_0 * RBF_0 * Cosine_0        |                       1 |            500 |        17.7357  |
| Periodic_0 + RBF_0 + RQ_0            |                       1 |              0 |       135.692   |
| Periodic_0 + RBF_0 + RQ_0            |                       1 |            100 |        15.3618  |
| Periodic_0 + RBF_0 + RQ_0            |                       1 |            200 |        11.4459  |
| Periodic_0 + RBF_0 + RQ_0            |                       1 |            300 |         9.62103 |
| Periodic_0 + RBF_0 + RQ_0            |                       1 |            400 |         8.5038  |
| Periodic_0 + RBF_0 + RQ_0            |                       1 |            500 |         7.73145 |
| Periodic_0 + RBF_0 * RQ_0            |                       1 |              0 |       122.659   |
| Periodic_0 + RBF_0 * RQ_0            |                       1 |            100 |        18.4792  |
| Periodic_0 + RBF_0 * RQ_0            |                       1 |            200 |        13.6925  |
| Periodic_0 + RBF_0 * RQ_0            |                       1 |            300 |        11.4648  |
| Periodic_0 + RBF_0 * RQ_0            |                       1 |            400 |        10.0846  |
| Periodic_0 + RBF_0 * RQ_0            |                       1 |            500 |         9.12021 |
| Periodic_0 * RBF_0 + RQ_0            |                       1 |              0 |       108.014   |
| Periodic_0 * RBF_0 + RQ_0            |                       1 |            100 |        17.9196  |
| Periodic_0 * RBF_0 + RQ_0            |                       1 |            200 |        13.3127  |
| Periodic_0 * RBF_0 + RQ_0            |                       1 |            300 |        11.142   |
| Periodic_0 * RBF_0 + RQ_0            |                       1 |            400 |         9.79688 |
| Periodic_0 * RBF_0 + RQ_0            |                       1 |            500 |         8.85834 |
| Periodic_0 * RBF_0 * RQ_0            |                       1 |              0 |       217.474   |
| Periodic_0 * RBF_0 * RQ_0            |                       1 |            100 |        33.6508  |
| Periodic_0 * RBF_0 * RQ_0            |                       1 |            200 |        24.4532  |
| Periodic_0 * RBF_0 * RQ_0            |                       1 |            300 |        20.1281  |
| Periodic_0 * RBF_0 * RQ_0            |                       1 |            400 |        17.449   |
| Periodic_0 * RBF_0 * RQ_0            |                       1 |            500 |        15.5802  |
| Periodic_0 + RBF_0 + Linear_0        |                       1 |              0 |       216.37    |
