| Kernel Combination                                                         |   Initialization Number |   Training Loss |
| periodic + RQ + RQ + RQ * RQ + SE + SE                                     |                       1 |         4.60979 |
| periodic + RQ + RQ + RQ * RQ + SE * SE                                     |                       1 |         3.36567 |
| periodic + RQ + RQ + RQ * RQ * SE + SE                                     |                       1 |         5.10365 |
| periodic + RQ + RQ + RQ * RQ * SE * SE                                     |                       1 |         5.8566  |
| periodic + RQ + RQ * RQ + RQ * SE + SE                                     |                       1 |         5.02257 |
| periodic + RQ + RQ * RQ + RQ * SE * SE                                     |                       1 |         5.7389  |
| periodic + RQ + RQ * RQ * RQ + SE + SE                                     |                       1 |         5.01499 |
| periodic + RQ + RQ * RQ * RQ + SE * SE                                     |                       1 |         5.71506 |
| periodic + RQ + RQ * RQ * RQ * SE + SE                                     |                       1 |         5.69914 |
| periodic + RQ + RQ * RQ * RQ * SE * SE                                     |                       1 |         6.87231 |
| periodic + RQ * RQ + RQ * RQ + SE + SE                                     |                       1 |         5.02092 |
| periodic + RQ * RQ + RQ * RQ + SE * SE                                     |                       1 |         5.70544 |
| periodic + RQ * RQ + RQ * RQ * SE + SE                                     |                       1 |         5.69337 |
| periodic + RQ * RQ + RQ * RQ * SE * SE                                     |                       1 |         6.86387 |
| periodic + RQ * RQ * RQ + RQ * SE + SE                                     |                       1 |         5.69613 |
| periodic + RQ * RQ * RQ + RQ * SE * SE                                     |                       1 |         6.86013 |
| periodic + RQ * RQ * RQ * RQ + SE + SE                                     |                       1 |         5.69661 |
| periodic + RQ * RQ * RQ * RQ + SE * SE                                     |                       1 |         6.85776 |
| periodic + RQ * RQ * RQ * RQ * SE + SE                                     |                       1 |         6.84028 |
| periodic + RQ * RQ * RQ * RQ * SE * SE                                     |                       1 |         9.17137 |
| periodic * RQ + RQ + RQ + RQ + SE + SE                                     |                       1 |         4.64153 |
| periodic * RQ + RQ + RQ + RQ + SE * SE                                     |                       1 |         5.00543 |
| periodic * RQ + RQ + RQ + RQ * SE + SE                                     |                       1 |         5.00056 |
| periodic * RQ + RQ + RQ + RQ * SE * SE                                     |                       1 |         5.7017  |
| periodic * RQ + RQ + RQ * RQ + SE + SE                                     |                       1 |         5.00415 |
| periodic * RQ + RQ + RQ * RQ + SE * SE                                     |                       1 |         5.70021 |
| periodic * RQ + RQ + RQ * RQ * SE + SE                                     |                       1 |         5.69044 |
| periodic * RQ + RQ + RQ * RQ * SE * SE                                     |                       1 |         6.85778 |
| periodic * RQ + RQ * RQ + RQ * SE + SE                                     |                       1 |         5.69395 |
| periodic * RQ + RQ * RQ + RQ * SE * SE                                     |                       1 |         6.85605 |
| periodic * RQ + RQ * RQ * RQ + SE + SE                                     |                       1 |         5.69388 |
| periodic * RQ + RQ * RQ * RQ + SE * SE                                     |                       1 |         6.85434 |
| periodic * RQ + RQ * RQ * RQ * SE + SE                                     |                       1 |         6.83737 |
| periodic * RQ + RQ * RQ * RQ * SE * SE                                     |                       1 |         9.16611 |
| periodic * RQ * RQ + RQ + RQ + SE + SE                                     |                       1 |         5.06947 |
| periodic * RQ * RQ + RQ + RQ + SE * SE                                     |                       1 |         5.69768 |
| periodic * RQ * RQ + RQ + RQ * SE + SE                                     |                       1 |         5.68995 |
| periodic * RQ * RQ + RQ + RQ * SE * SE                                     |                       1 |         6.85629 |
| periodic * RQ * RQ + RQ * RQ + SE + SE                                     |                       1 |         5.69369 |
| periodic * RQ * RQ + RQ * RQ + SE * SE                                     |                       1 |         6.8543  |
| periodic * RQ * RQ + RQ * RQ * SE + SE                                     |                       1 |         6.8369  |
| periodic * RQ * RQ + RQ * RQ * SE * SE                                     |                       1 |         9.16581 |
| periodic * RQ * RQ * RQ + RQ + SE + SE                                     |                       1 |         5.72656 |
| periodic * RQ * RQ * RQ + RQ + SE * SE                                     |                       1 |         6.85334 |
| periodic * RQ * RQ * RQ + RQ * SE + SE                                     |                       1 |         6.83655 |
| periodic * RQ * RQ * RQ + RQ * SE * SE                                     |                       1 |         9.16606 |
| periodic * RQ * RQ * RQ * RQ + SE + SE                                     |                       1 |         6.84579 |
| periodic * RQ * RQ * RQ * RQ + SE * SE                                     |                       1 |         9.16413 |
| periodic * RQ * RQ * RQ * RQ * SE + SE                                     |                       1 |         9.12133 |
| periodic * RQ * RQ * RQ * RQ * SE * SE                                     |                       1 |        16.1116  |
| periodic + RQ + RQ + RQ + SE + SE + SE                                     |                       1 |         6.74569 |
| periodic + RQ + RQ + RQ + SE + SE * SE                                     |                       1 |         7.9779  |
| periodic + RQ + RQ + RQ + SE * SE * SE                                     |                       1 |         7.31265 |
| periodic + RQ + RQ + RQ * SE + SE + SE                                     |                       1 |         5.63884 |
| periodic + RQ + RQ + RQ * SE + SE * SE                                     |                       1 |         5.63254 |
| periodic + RQ + RQ + RQ * SE * SE + SE                                     |                       1 |         5.21528 |
| periodic + RQ + RQ + RQ * SE * SE * SE                                     |                       1 |         6.00629 |
| periodic + RQ + RQ * RQ + SE + SE + SE                                     |                       1 |         4.55487 |
| periodic + RQ + RQ * RQ + SE + SE * SE                                     |                       1 |         5.0366  |
| periodic + RQ + RQ * RQ + SE * SE * SE                                     |                       1 |         5.74793 |
| periodic + RQ + RQ * RQ * SE + SE + SE                                     |                       1 |         5.00971 |
| periodic + RQ + RQ * RQ * SE + SE * SE                                     |                       1 |         5.71718 |
| periodic + RQ + RQ * RQ * SE * SE + SE                                     |                       1 |         5.69907 |
| periodic + RQ + RQ * RQ * SE * SE * SE                                     |                       1 |         6.87481 |
| periodic + RQ * RQ + RQ * SE + SE + SE                                     |                       1 |         5.01995 |
| periodic + RQ * RQ + RQ * SE + SE * SE                                     |                       1 |         5.70345 |
| periodic + RQ * RQ + RQ * SE * SE + SE                                     |                       1 |         5.69349 |
| periodic + RQ * RQ + RQ * SE * SE * SE                                     |                       1 |         6.86148 |
| periodic + RQ * RQ * RQ + SE + SE + SE                                     |                       1 |         5.01029 |
| periodic + RQ * RQ * RQ + SE + SE * SE                                     |                       1 |         5.7015  |
| periodic + RQ * RQ * RQ + SE * SE * SE                                     |                       1 |         6.85495 |
| periodic + RQ * RQ * RQ * SE + SE + SE                                     |                       1 |         5.69473 |
| periodic + RQ * RQ * RQ * SE + SE * SE                                     |                       1 |         6.85551 |
| periodic + RQ * RQ * RQ * SE * SE + SE                                     |                       1 |         6.8383  |
| periodic + RQ * RQ * RQ * SE * SE * SE                                     |                       1 |         9.1695  |
| periodic * RQ + RQ + RQ + SE + SE + SE                                     |                       1 |         4.63451 |
| periodic * RQ + RQ + RQ + SE + SE * SE                                     |                       1 |         5.00545 |
| periodic * RQ + RQ + RQ + SE * SE * SE                                     |                       1 |         5.69821 |
| periodic * RQ + RQ + RQ * SE + SE + SE                                     |                       1 |         5.00243 |
| periodic * RQ + RQ + RQ * SE + SE * SE                                     |                       1 |         5.69576 |
| periodic * RQ + RQ + RQ * SE * SE + SE                                     |                       1 |         5.69063 |
| periodic * RQ + RQ + RQ * SE * SE * SE                                     |                       1 |         6.85554 |
| periodic * RQ + RQ * RQ + SE + SE + SE                                     |                       1 |         5.00703 |
| periodic * RQ + RQ * RQ + SE + SE * SE                                     |                       1 |         5.69973 |
| periodic * RQ + RQ * RQ + SE * SE * SE                                     |                       1 |         6.85178 |
| periodic * RQ + RQ * RQ * SE + SE + SE                                     |                       1 |         5.69109 |
| periodic * RQ + RQ * RQ * SE + SE * SE                                     |                       1 |         6.85469 |
| periodic * RQ + RQ * RQ * SE * SE + SE                                     |                       1 |         6.83701 |
| periodic * RQ + RQ * RQ * SE * SE * SE                                     |                       1 |         9.16432 |
| periodic * RQ * RQ + RQ + SE + SE + SE                                     |                       1 |         5.05988 |
| periodic * RQ * RQ + RQ + SE + SE * SE                                     |                       1 |         5.69803 |
| periodic * RQ * RQ + RQ + SE * SE * SE                                     |                       1 |         6.85101 |
| periodic * RQ * RQ + RQ * SE + SE + SE                                     |                       1 |         5.69259 |
| periodic * RQ * RQ + RQ * SE + SE * SE                                     |                       1 |         6.85281 |
| periodic * RQ * RQ + RQ * SE * SE + SE                                     |                       1 |         6.8366  |
| periodic * RQ * RQ + RQ * SE * SE * SE                                     |                       1 |         9.16401 |
| periodic * RQ * RQ * RQ + SE + SE + SE                                     |                       1 |         5.71824 |
| periodic * RQ * RQ * RQ + SE + SE * SE                                     |                       1 |         6.85477 |
| periodic * RQ * RQ * RQ + SE * SE * SE                                     |                       1 |         9.15728 |
| periodic * RQ * RQ * RQ * SE + SE + SE                                     |                       1 |         6.84313 |
| periodic * RQ * RQ * RQ * SE + SE * SE                                     |                       1 |         9.16234 |
| periodic * RQ * RQ * RQ * SE * SE + SE                                     |                       1 |         9.12068 |
| periodic * RQ * RQ * RQ * SE * SE * SE                                     |                       1 |        16.117   |
| periodic + RQ + RQ + SE + SE + SE + SE                                     |                       1 |         7.35999 |
| periodic + RQ + RQ + SE + SE + SE * SE                                     |                       1 |         7.96185 |
| periodic + RQ + RQ + SE + SE * SE * SE                                     |                       1 |         7.25498 |
| periodic + RQ + RQ + SE * SE + SE * SE                                     |                       1 |         6.30391 |
| periodic + RQ + RQ + SE * SE * SE * SE                                     |                       1 |         6.86226 |
| periodic + RQ + RQ * SE + SE + SE + SE                                     |                       1 |         4.58013 |
| periodic + RQ + RQ * SE + SE + SE * SE                                     |                       1 |         5.11643 |
| periodic + RQ + RQ * SE + SE * SE * SE                                     |                       1 |         5.85029 |
| periodic + RQ + RQ * SE * SE + SE + SE                                     |                       1 |         5.00348 |
| periodic + RQ + RQ * SE * SE + SE * SE                                     |                       1 |         5.72087 |
| periodic + RQ + RQ * SE * SE * SE + SE                                     |                       1 |         5.69151 |
| periodic + RQ + RQ * SE * SE * SE * SE                                     |                       1 |         6.87866 |
| periodic + RQ * RQ + SE + SE + SE + SE                                     |                       1 |         4.57058 |
| periodic + RQ * RQ + SE + SE + SE * SE                                     |                       1 |         5.00544 |
| periodic + RQ * RQ + SE + SE * SE * SE                                     |                       1 |         5.69753 |
| periodic + RQ * RQ + SE * SE + SE * SE                                     |                       1 |         5.68626 |
| periodic + RQ * RQ + SE * SE * SE * SE                                     |                       1 |         6.85305 |
| periodic + RQ * RQ * SE + SE + SE + SE                                     |                       1 |         5.01441 |
| periodic + RQ * RQ * SE + SE + SE * SE                                     |                       1 |         5.69672 |
| periodic + RQ * RQ * SE + SE * SE * SE                                     |                       1 |         6.85016 |
| periodic + RQ * RQ * SE * SE + SE + SE                                     |                       1 |         5.68962 |
| periodic + RQ * RQ * SE * SE + SE * SE                                     |                       1 |         6.85182 |
| periodic + RQ * RQ * SE * SE * SE + SE                                     |                       1 |         6.83154 |
| periodic + RQ * RQ * SE * SE * SE * SE                                     |                       1 |         9.17095 |
| periodic * RQ + RQ + SE + SE + SE + SE                                     |                       1 |         4.62165 |
| periodic * RQ + RQ + SE + SE + SE * SE                                     |                       1 |         5.00422 |
| periodic * RQ + RQ + SE + SE * SE * SE                                     |                       1 |         5.69473 |
| periodic * RQ + RQ + SE * SE + SE * SE                                     |                       1 |         5.68562 |
| periodic * RQ + RQ + SE * SE * SE * SE                                     |                       1 |         6.85118 |
| periodic * RQ + RQ * SE + SE + SE + SE                                     |                       1 |         5.01135 |
| periodic * RQ + RQ * SE + SE + SE * SE                                     |                       1 |         5.69581 |
| periodic * RQ + RQ * SE + SE * SE * SE                                     |                       1 |         6.84899 |
| periodic * RQ + RQ * SE * SE + SE + SE                                     |                       1 |         5.68882 |
| periodic * RQ + RQ * SE * SE + SE * SE                                     |                       1 |         6.85049 |
| periodic * RQ + RQ * SE * SE * SE + SE                                     |                       1 |         6.83126 |
| periodic * RQ + RQ * SE * SE * SE * SE                                     |                       1 |         9.16852 |
| periodic * RQ * RQ + SE + SE + SE + SE                                     |                       1 |         5.05334 |
| periodic * RQ * RQ + SE + SE + SE * SE                                     |                       1 |         5.69864 |
| periodic * RQ * RQ + SE + SE * SE * SE                                     |                       1 |         6.84843 |
| periodic * RQ * RQ + SE * SE + SE * SE                                     |                       1 |         6.83116 |
| periodic * RQ * RQ + SE * SE * SE * SE                                     |                       1 |         9.16272 |
| periodic * RQ * RQ * SE + SE + SE + SE                                     |                       1 |         5.71587 |
| periodic * RQ * RQ * SE + SE + SE * SE                                     |                       1 |         6.85175 |
| periodic * RQ * RQ * SE + SE * SE * SE                                     |                       1 |         9.15642 |
| periodic * RQ * RQ * SE * SE + SE + SE                                     |                       1 |         6.83893 |
| periodic * RQ * RQ * SE * SE + SE * SE                                     |                       1 |         9.16079 |
| periodic * RQ * RQ * SE * SE * SE + SE                                     |                       1 |         9.11222 |
| periodic * RQ * RQ * SE * SE * SE * SE                                     |                       1 |        16.1523  |
| periodic + RQ + SE + SE + SE + SE + SE                                     |                       1 |         7.71331 |
| periodic + RQ + SE + SE + SE + SE * SE                                     |                       1 |         6.81802 |
| periodic + RQ + SE + SE + SE * SE * SE                                     |                       1 |         6.35291 |
| periodic + RQ + SE + SE * SE + SE * SE                                     |                       1 |        15.0478  |
| periodic + RQ + SE + SE * SE * SE * SE                                     |                       1 |         7.08608 |
| periodic + RQ + SE * SE + SE * SE * SE                                     |                       1 |         6.32714 |
| periodic + RQ + SE * SE * SE * SE * SE                                     |                       1 |         7.5313  |
| periodic + RQ * SE + SE + SE + SE + SE                                     |                       1 |         4.55875 |
| periodic + RQ * SE + SE + SE + SE * SE                                     |                       1 |         5.03576 |
| periodic + RQ * SE + SE + SE * SE * SE                                     |                       1 |         5.74864 |
| periodic + RQ * SE + SE * SE + SE * SE                                     |                       1 |         5.71378 |
| periodic + RQ * SE + SE * SE * SE * SE                                     |                       1 |         6.89712 |
| periodic + RQ * SE * SE + SE + SE + SE                                     |                       1 |         5.016   |
| periodic + RQ * SE * SE + SE + SE * SE                                     |                       1 |         5.7066  |
| periodic + RQ * SE * SE + SE * SE * SE                                     |                       1 |         6.86835 |
| periodic + RQ * SE * SE * SE + SE + SE                                     |                       1 |         5.69628 |
| periodic + RQ * SE * SE * SE + SE * SE                                     |                       1 |         6.86302 |
| periodic + RQ * SE * SE * SE * SE + SE                                     |                       1 |         6.84247 |
| periodic + RQ * SE * SE * SE * SE * SE                                     |                       1 |         9.18689 |
| periodic * RQ + SE + SE + SE + SE + SE                                     |                       1 |         4.60425 |
| periodic * RQ + SE + SE + SE + SE * SE                                     |                       1 |         5.00862 |
| periodic * RQ + SE + SE + SE * SE * SE                                     |                       1 |         5.70074 |
| periodic * RQ + SE + SE * SE + SE * SE                                     |                       1 |         5.69244 |
| periodic * RQ + SE + SE * SE * SE * SE                                     |                       1 |         6.85694 |
| periodic * RQ + SE * SE + SE * SE * SE                                     |                       1 |         6.84    |
| periodic * RQ + SE * SE * SE * SE * SE                                     |                       1 |         9.16413 |
| periodic * RQ * SE + SE + SE + SE + SE                                     |                       1 |         5.04459 |
| periodic * RQ * SE + SE + SE + SE * SE                                     |                       1 |         5.70198 |
| periodic * RQ * SE + SE + SE * SE * SE                                     |                       1 |         6.85362 |
| periodic * RQ * SE + SE * SE + SE * SE                                     |                       1 |         6.83802 |
| periodic * RQ * SE + SE * SE * SE * SE                                     |                       1 |         9.16399 |
| periodic * RQ * SE * SE + SE + SE + SE                                     |                       1 |         5.71388 |
| periodic * RQ * SE * SE + SE + SE * SE                                     |                       1 |         6.85573 |
| periodic * RQ * SE * SE + SE * SE * SE                                     |                       1 |         9.16085 |
| periodic * RQ * SE * SE * SE + SE + SE                                     |                       1 |         6.8426  |
| periodic * RQ * SE * SE * SE + SE * SE                                     |                       1 |         9.1647  |
| periodic * RQ * SE * SE * SE * SE + SE                                     |                       1 |         9.12052 |
| periodic * RQ * SE * SE * SE * SE * SE                                     |                       1 |        16.1329  |
| periodic + SE + SE + SE + SE + SE + SE                                     |                       1 |         8.35771 |
| periodic + SE + SE + SE + SE + SE * SE                                     |                       1 |         7.61431 |
| periodic + SE + SE + SE + SE * SE * SE                                     |                       1 |         7.4757  |
| periodic + SE + SE + SE * SE + SE * SE                                     |                       1 |         6.5097  |
| periodic + SE + SE + SE * SE * SE * SE                                     |                       1 |         7.29353 |
| periodic + SE + SE * SE + SE * SE * SE                                     |                       1 |         7.11459 |
| periodic + SE + SE * SE * SE * SE * SE                                     |                       1 |         8.68278 |
| periodic + SE * SE + SE * SE + SE * SE                                     |                       1 |         6.97958 |
| periodic + SE * SE + SE * SE * SE * SE                                     |                       1 |         8.66353 |
| periodic + SE * SE * SE + SE * SE * SE                                     |                       1 |         8.17692 |
| periodic + SE * SE * SE * SE * SE * SE                                     |                       1 |        11.6299  |
| periodic * SE + SE + SE + SE + SE + SE                                     |                       1 |         5.70221 |
| periodic * SE + SE + SE + SE + SE * SE                                     |                       1 |         6.27163 |
| periodic * SE + SE + SE + SE * SE * SE                                     |                       1 |         7.0747  |
| periodic * SE + SE + SE * SE + SE * SE                                     |                       1 |         6.98552 |
| periodic * SE + SE + SE * SE * SE * SE                                     |                       1 |         8.2631  |
| periodic * SE + SE * SE + SE * SE * SE                                     |                       1 |         8.1922  |
| periodic * SE + SE * SE * SE * SE * SE                                     |                       1 |        10.5803  |
| periodic * SE * SE + SE + SE + SE + SE                                     |                       1 |         6.65377 |
| periodic * SE * SE + SE + SE + SE * SE                                     |                       1 |         6.96637 |
| periodic * SE * SE + SE + SE * SE * SE                                     |                       1 |         8.1908  |
| periodic * SE * SE + SE * SE + SE * SE                                     |                       1 |         8.05409 |
| periodic * SE * SE + SE * SE * SE * SE                                     |                       1 |        10.5899  |
| periodic * SE * SE * SE + SE + SE + SE                                     |                       1 |         7.13609 |
| periodic * SE * SE * SE + SE + SE * SE                                     |                       1 |         8.13985 |
| periodic * SE * SE * SE + SE * SE * SE                                     |                       1 |        10.5794  |
| periodic * SE * SE * SE * SE + SE + SE                                     |                       1 |         8.12279 |
| periodic * SE * SE * SE * SE + SE * SE                                     |                       1 |        10.5053  |
| periodic * SE * SE * SE * SE * SE + SE                                     |                       1 |        10.387   |
| periodic * SE * SE * SE * SE * SE * SE                                     |                       1 |        17.8081  |
| RQ + RQ + RQ + RQ + RQ + RQ + RQ                                           |                       1 |         6.65073 |
| RQ + RQ + RQ + RQ + RQ + RQ * RQ                                           |                       1 |         4.66261 |
| RQ + RQ + RQ + RQ + RQ * RQ * RQ                                           |                       1 |         5.05205 |
| RQ + RQ + RQ + RQ * RQ + RQ * RQ                                           |                       1 |         5.00951 |
| RQ + RQ + RQ + RQ * RQ * RQ * RQ                                           |                       1 |         5.70519 |
| RQ + RQ + RQ * RQ + RQ * RQ * RQ                                           |                       1 |         5.69187 |
| RQ + RQ + RQ * RQ * RQ * RQ * RQ                                           |                       1 |         6.84838 |
| RQ + RQ * RQ + RQ * RQ + RQ * RQ                                           |                       1 |         5.69193 |
| RQ + RQ * RQ + RQ * RQ * RQ * RQ                                           |                       1 |         6.85305 |
| RQ + RQ * RQ * RQ + RQ * RQ * RQ                                           |                       1 |         6.83766 |
| RQ + RQ * RQ * RQ * RQ * RQ * RQ                                           |                       1 |         9.14042 |
| RQ * RQ + RQ * RQ + RQ * RQ * RQ                                           |                       1 |         6.83777 |
| RQ * RQ + RQ * RQ * RQ * RQ * RQ                                           |                       1 |         9.13851 |
| RQ * RQ * RQ + RQ * RQ * RQ * RQ                                           |                       1 |         9.11931 |
| RQ * RQ * RQ * RQ * RQ * RQ * RQ                                           |                       1 |        15.9248  |
| RQ + RQ + RQ + RQ + RQ + RQ + SE                                           |                       1 |         6.46593 |
| RQ + RQ + RQ + RQ + RQ + RQ * SE                                           |                       1 |         8.10054 |
| RQ + RQ + RQ + RQ + RQ * RQ + SE                                           |                       1 |         4.56011 |
| RQ + RQ + RQ + RQ + RQ * RQ * SE                                           |                       1 |         5.83857 |
| RQ + RQ + RQ + RQ * RQ + RQ * SE                                           |                       1 |         5.35021 |
| RQ + RQ + RQ + RQ * RQ * RQ + SE                                           |                       1 |         5.0086  |
| RQ + RQ + RQ + RQ * RQ * RQ * SE                                           |                       1 |         5.88524 |
| RQ + RQ + RQ * RQ + RQ * RQ + SE                                           |                       1 |         5.00536 |
| RQ + RQ + RQ * RQ + RQ * RQ * SE                                           |                       1 |         5.78203 |
| RQ + RQ + RQ * RQ * RQ + RQ * SE                                           |                       1 |         5.71849 |
| RQ + RQ + RQ * RQ * RQ * RQ + SE                                           |                       1 |         5.69302 |
| RQ + RQ + RQ * RQ * RQ * RQ * SE                                           |                       1 |         6.8864  |
| RQ + RQ * RQ + RQ * RQ + RQ * SE                                           |                       1 |         5.69649 |
| RQ + RQ * RQ + RQ * RQ * RQ + SE                                           |                       1 |         5.69211 |
| RQ + RQ * RQ + RQ * RQ * RQ * SE                                           |                       1 |         6.86925 |
| RQ + RQ * RQ * RQ + RQ * RQ * SE                                           |                       1 |         6.83828 |
| RQ + RQ * RQ * RQ * RQ + RQ * SE                                           |                       1 |         6.8353  |
| RQ + RQ * RQ * RQ * RQ * RQ + SE                                           |                       1 |         6.83769 |
| RQ + RQ * RQ * RQ * RQ * RQ * SE                                           |                       1 |         9.16407 |
| RQ * RQ + RQ * RQ + RQ * RQ + SE                                           |                       1 |         5.71374 |
| RQ * RQ + RQ * RQ + RQ * RQ * SE                                           |                       1 |         6.85502 |
| RQ * RQ + RQ * RQ * RQ + RQ * SE                                           |                       1 |         6.83408 |
| RQ * RQ + RQ * RQ * RQ * RQ + SE                                           |                       1 |         6.83786 |
| RQ * RQ + RQ * RQ * RQ * RQ * SE                                           |                       1 |         9.16183 |
| RQ * RQ * RQ + RQ * RQ * RQ + SE                                           |                       1 |         6.84401 |
| RQ * RQ * RQ + RQ * RQ * RQ * SE                                           |                       1 |         9.16074 |
| RQ * RQ * RQ * RQ + RQ * RQ * SE                                           |                       1 |         9.1158  |
| RQ * RQ * RQ * RQ * RQ + RQ * SE                                           |                       1 |         9.11386 |
| RQ * RQ * RQ * RQ * RQ * RQ + SE                                           |                       1 |         9.11786 |
| RQ * RQ * RQ * RQ * RQ * RQ * SE                                           |                       1 |        16.0884  |
| RQ + RQ + RQ + RQ + RQ + SE + SE                                           |                       1 |         6.85854 |
| RQ + RQ + RQ + RQ + RQ + SE * SE                                           |                       1 |         8.43743 |
| RQ + RQ + RQ + RQ + RQ * SE + SE                                           |                       1 |         5.93969 |
| RQ + RQ + RQ + RQ + RQ * SE * SE                                           |                       1 |         6.29855 |
| RQ + RQ + RQ + RQ * RQ + SE + SE                                           |                       1 |         4.57023 |
| RQ + RQ + RQ + RQ * RQ + SE * SE                                           |                       1 |         5.20669 |
| RQ + RQ + RQ + RQ * RQ * SE + SE                                           |                       1 |         5.05501 |
| RQ + RQ + RQ + RQ * RQ * SE * SE                                           |                       1 |         5.8295  |
| RQ + RQ + RQ * RQ + RQ * SE + SE                                           |                       1 |         5.00583 |
| RQ + RQ + RQ * RQ + RQ * SE * SE                                           |                       1 |         5.72634 |
| RQ + RQ + RQ * RQ * RQ + SE + SE                                           |                       1 |         5.004   |
| RQ + RQ + RQ * RQ * RQ + SE * SE                                           |                       1 |         5.70393 |
| RQ + RQ + RQ * RQ * RQ * SE + SE                                           |                       1 |         5.6892  |
| RQ + RQ + RQ * RQ * RQ * SE * SE                                           |                       1 |         6.85937 |
| RQ + RQ * RQ + RQ * RQ + SE + SE                                           |                       1 |         5.01634 |
| RQ + RQ * RQ + RQ * RQ + SE * SE                                           |                       1 |         5.69828 |
| RQ + RQ * RQ + RQ * RQ * SE + SE                                           |                       1 |         5.68845 |
| RQ + RQ * RQ + RQ * RQ * SE * SE                                           |                       1 |         6.85519 |
| RQ + RQ * RQ * RQ + RQ * SE + SE                                           |                       1 |         5.69151 |
| RQ + RQ * RQ * RQ + RQ * SE * SE                                           |                       1 |         6.85351 |
| RQ + RQ * RQ * RQ * RQ + SE + SE                                           |                       1 |         5.69235 |
| RQ + RQ * RQ * RQ * RQ + SE * SE                                           |                       1 |         6.85182 |
| RQ + RQ * RQ * RQ * RQ * SE + SE                                           |                       1 |         6.83503 |
| RQ + RQ * RQ * RQ * RQ * SE * SE                                           |                       1 |         9.16131 |
| RQ * RQ + RQ * RQ + RQ * SE + SE                                           |                       1 |         5.71203 |
| RQ * RQ + RQ * RQ + RQ * SE * SE                                           |                       1 |         6.8514  |
| RQ * RQ + RQ * RQ * RQ + SE + SE                                           |                       1 |         5.69197 |
| RQ * RQ + RQ * RQ * RQ + SE * SE                                           |                       1 |         6.85163 |
| RQ * RQ + RQ * RQ * RQ * SE + SE                                           |                       1 |         6.83498 |
| RQ * RQ + RQ * RQ * RQ * SE * SE                                           |                       1 |         9.16089 |
| RQ * RQ * RQ + RQ * RQ * SE + SE                                           |                       1 |         6.84166 |
| RQ * RQ * RQ + RQ * RQ * SE * SE                                           |                       1 |         9.1593  |
| RQ * RQ * RQ * RQ + RQ * SE + SE                                           |                       1 |         6.84303 |
| RQ * RQ * RQ * RQ + RQ * SE * SE                                           |                       1 |         9.15907 |
| RQ * RQ * RQ * RQ * RQ + SE + SE                                           |                       1 |         6.84343 |
| RQ * RQ * RQ * RQ * RQ + SE * SE                                           |                       1 |         9.15954 |
| RQ * RQ * RQ * RQ * RQ * SE + SE                                           |                       1 |         9.11839 |
| RQ * RQ * RQ * RQ * RQ * SE * SE                                           |                       1 |        16.0984  |
| RQ + RQ + RQ + RQ + SE + SE + SE                                           |                       1 |         7.72443 |
| RQ + RQ + RQ + RQ + SE + SE * SE                                           |                       1 |         9.05573 |
| RQ + RQ + RQ + RQ + SE * SE * SE                                           |                       1 |         7.78157 |
| RQ + RQ + RQ + RQ * SE + SE + SE                                           |                       1 |         5.15144 |
| RQ + RQ + RQ + RQ * SE + SE * SE                                           |                       1 |         5.64924 |
| RQ + RQ + RQ + RQ * SE * SE + SE                                           |                       1 |         5.261   |
| RQ + RQ + RQ + RQ * SE * SE * SE                                           |                       1 |         6.0632  |
| RQ + RQ + RQ * RQ + SE + SE + SE                                           |                       1 |         4.54341 |
| RQ + RQ + RQ * RQ + SE + SE * SE                                           |                       1 |         5.02675 |
| RQ + RQ + RQ * RQ + SE * SE * SE                                           |                       1 |         5.73728 |
| RQ + RQ + RQ * RQ * SE + SE + SE                                           |                       1 |         5.00183 |
| RQ + RQ + RQ * RQ * SE + SE * SE                                           |                       1 |         5.70871 |
| RQ + RQ + RQ * RQ * SE * SE + SE                                           |                       1 |         5.69136 |
| RQ + RQ + RQ * RQ * SE * SE * SE                                           |                       1 |         6.86532 |
| RQ + RQ * RQ + RQ * SE + SE + SE                                           |                       1 |         5.01344 |
| RQ + RQ * RQ + RQ * SE + SE * SE                                           |                       1 |         5.69812 |
| RQ + RQ * RQ + RQ * SE * SE + SE                                           |                       1 |         5.68868 |
| RQ + RQ * RQ + RQ * SE * SE * SE                                           |                       1 |         6.85422 |
| RQ + RQ * RQ * RQ + SE + SE + SE                                           |                       1 |         5.00743 |
| RQ + RQ * RQ * RQ + SE + SE * SE                                           |                       1 |         5.69723 |
| RQ + RQ * RQ * RQ + SE * SE * SE                                           |                       1 |         6.84905 |
| RQ + RQ * RQ * RQ * SE + SE + SE                                           |                       1 |         5.69095 |
| RQ + RQ * RQ * RQ * SE + SE * SE                                           |                       1 |         6.85067 |
| RQ + RQ * RQ * RQ * SE * SE + SE                                           |                       1 |         6.83475 |
| RQ + RQ * RQ * RQ * SE * SE * SE                                           |                       1 |         9.16026 |
| RQ * RQ + RQ * RQ + SE + SE + SE                                           |                       1 |         5.04921 |
| RQ * RQ + RQ * RQ + SE + SE * SE                                           |                       1 |         5.69609 |
| RQ * RQ + RQ * RQ + SE * SE * SE                                           |                       1 |         6.84866 |
| RQ * RQ + RQ * RQ * SE + SE + SE                                           |                       1 |         5.69096 |
| RQ * RQ + RQ * RQ * SE + SE * SE                                           |                       1 |         6.85049 |
| RQ * RQ + RQ * RQ * SE * SE + SE                                           |                       1 |         6.83467 |
