| Kernel Combination                   |   Initialization Number | Epoch Number   |   Training Loss |
| RBF_0 * Matern52_0 + RQ_0            |                       5 |                |      -122.367   |
| RBF_0 * Matern52_0 * RQ_0            |                       5 |                |      -122.367   |
| RBF_0 + Matern52_0 + Linear_0        |                       5 |                |      -122.367   |
| RBF_0 + Matern52_0 * Linear_0        |                       5 |                |      -124.23    |
| RBF_0 * Matern52_0 + Linear_0        |                       5 |                |      -122.367   |
| RBF_0 * Matern52_0 * Linear_0        |                       5 |                |      -124.23    |
| RBF_0 + Cosine_0 + Cosine_0          |                       5 |                |      -143.459   |
| RBF_0 + Cosine_0 * Cosine_0          |                       5 |                |      -143.414   |
| RBF_0 * Cosine_0 + Cosine_0          |                       5 |                |      -143.748   |
| RBF_0 * Cosine_0 * Cosine_0          |                       5 |                |      -143.401   |
| RBF_0 + Cosine_0 + RQ_0              |                       5 |                |      -143.415   |
| RBF_0 + Cosine_0 * RQ_0              |                       5 |                |      -143.415   |
| RBF_0 * Cosine_0 + RQ_0              |                       5 |                |      -143.414   |
| RBF_0 * Cosine_0 * RQ_0              |                       5 |                |      -143.415   |
| RBF_0 + Cosine_0 + Linear_0          |                       5 |                |      -143.415   |
| RBF_0 + Cosine_0 * Linear_0          |                       5 |                |      -126.254   |
| RBF_0 * Cosine_0 + Linear_0          |                       5 |                |      -143.415   |
| RBF_0 * Cosine_0 * Linear_0          |                       5 |                |      -125.052   |
| RBF_0 + RQ_0 + RQ_0                  |                       5 |                |      -122.367   |
| RBF_0 + RQ_0 * RQ_0                  |                       5 |                |      -122.367   |
| RBF_0 * RQ_0 + RQ_0                  |                       5 |                |      -122.367   |
| RBF_0 * RQ_0 * RQ_0                  |                       5 |                |      -122.367   |
| RBF_0 + RQ_0 + Linear_0              |                       5 |                |      -122.367   |
| RBF_0 + RQ_0 * Linear_0              |                       5 |                |      -124.23    |
| RBF_0 * RQ_0 + Linear_0              |                       5 |                |      -122.367   |
| RBF_0 * RQ_0 * Linear_0              |                       5 |                |      -124.23    |
| RBF_0 + Linear_0 + Linear_0          |                       5 |                |      -122.367   |
| RBF_0 + Linear_0 * Linear_0          |                       5 |                |      -124.23    |
| RBF_0 * Linear_0 + Linear_0          |                       5 |                |      -124.23    |
| RBF_0 * Linear_0 * Linear_0          |                       5 |                |       -70.0492  |
| Matern32_0 + Matern32_0 + Matern32_0 |                       5 |                |      -109.249   |
| Matern32_0 + Matern32_0 * Matern32_0 |                       5 |                |      -111.097   |
| Matern32_0 * Matern32_0 * Matern32_0 |                       5 |                |      -112.171   |
| Matern32_0 + Matern32_0 + Matern52_0 |                       5 |                |      -115.654   |
| Matern32_0 + Matern32_0 * Matern52_0 |                       5 |                |      -115.768   |
| Matern32_0 * Matern32_0 + Matern52_0 |                       5 |                |      -115.654   |
| Matern32_0 * Matern32_0 * Matern52_0 |                       5 |                |      -115.892   |
| Matern32_0 + Matern32_0 + Cosine_0   |                       5 |                |      -143.415   |
| Matern32_0 + Matern32_0 * Cosine_0   |                       5 |                |      -143.414   |
| Matern32_0 * Matern32_0 + Cosine_0   |                       5 |                |      -143.415   |
| Matern32_0 * Matern32_0 * Cosine_0   |                       5 |                |      -143.414   |
| Matern32_0 + Matern32_0 + RQ_0       |                       5 |                |      -122.367   |
| Matern32_0 + Matern32_0 * RQ_0       |                       5 |                |      -122.367   |
| Matern32_0 * Matern32_0 + RQ_0       |                       5 |                |      -122.367   |
| Matern32_0 * Matern32_0 * RQ_0       |                       5 |                |      -122.367   |
| Matern32_0 + Matern32_0 + Linear_0   |                       5 |                |      -109.249   |
| Matern32_0 + Matern32_0 * Linear_0   |                       5 |                |      -109.402   |
| Matern32_0 * Matern32_0 + Linear_0   |                       5 |                |      -111.097   |
| Matern32_0 * Matern32_0 * Linear_0   |                       5 |                |      -110.314   |
| Matern32_0 + Matern52_0 + Matern52_0 |                       5 |                |      -115.654   |
| Matern32_0 + Matern52_0 * Matern52_0 |                       5 |                |      -117.388   |
| Matern32_0 * Matern52_0 + Matern52_0 |                       5 |                |      -115.654   |
| Matern32_0 * Matern52_0 * Matern52_0 |                       5 |                |      -117.434   |
| Matern32_0 + Matern52_0 + Cosine_0   |                       5 |                |      -143.415   |
| Matern32_0 + Matern52_0 * Cosine_0   |                       5 |                |      -143.414   |
| Matern32_0 * Matern52_0 + Cosine_0   |                       5 |                |      -143.415   |
